alert_id,transaction_id,fraud_score,alert_reason,alert_status,alert_timestamp,assigned_to,assignee_emp_id,resolution_date,created_at,updated_at,source_system
ALR00001879,TR00029596,1,Blacklisted Merchant,Resolved,2025-04-21 20:03:10,Akshay Lalla,EMP00000335,2025-05-19,2026-07-25 05:53:13.778135,,Fraud Detection System
ALR00001880,TR00076947,92,Multiple Failed Attempts,Resolved,2022-01-23 16:11:18,Veer Bir,EMP00000050,2022-01-24,2026-07-25 05:53:13.779142,,Fraud Detection System
ALR00001881,TR00101659,43,Velocity Check Failed,Resolved,2024-07-05 20:15:18,Vaishnavi Bora,EMP00000143,2024-07-07,2026-07-25 05:53:13.780062,,Fraud Detection System
ALR00001882,TR00126241,81,Location Mismatch,Open,2017-09-25 16:28:36,,,,2026-07-25 05:53:13.781133,,Fraud Detection System
ALR00001883,TR00224354,77,Multiple Failed Attempts,Under Investigation,2025-09-11 22:56:50,Aditya Shanker,EMP00000084,,2026-07-25 05:53:13.782127,,Fraud Detection System
ALR00001884,TR00176685,34,Blacklisted Merchant,Open,2026-01-26 14:31:24,,,,2026-07-25 05:53:13.782127,,Fraud Detection System
ALR00001885,TR00078037,15,Card Not Present,Open,2025-10-16 17:25:40,,,,2026-07-25 05:53:13.783137,,Fraud Detection System
ALR00001886,TR00029399,11,Location Mismatch,Open,2026-01-11 07:20:51,,,,2026-07-25 05:53:13.783137,,Fraud Detection System
ALR00001887,TR00229453,68,Multiple Failed Attempts,Open,2023-04-01 09:35:43,,,,2026-07-25 05:53:13.784157,,Fraud Detection System
ALR00001888,TR00074076,55,Unusual Spending Pattern,Closed,2020-01-21 05:20:02,Jagdish Koshy,EMP00000078,2020-02-06,2026-07-25 05:53:13.785129,,Fraud Detection System
ALR00001889,TR00154660,34,Multiple Failed Attempts,Open,2024-06-14 02:35:56,,,,2026-07-25 05:53:13.786127,,Fraud Detection System
ALR00001890,TR00054605,98,Card Not Present,Resolved,2025-08-24 00:10:04,Frederick Khurana,EMP00000208,2025-09-04,2026-07-25 05:53:13.787131,,Fraud Detection System
ALR00001891,TR00033210,23,Card Not Present,Under Investigation,2023-07-18 11:49:09,Nimrat Dubey,EMP00000296,,2026-07-25 05:53:13.787131,,Fraud Detection System
ALR00001892,TR00038241,56,Location Mismatch,Resolved,2022-12-05 10:39:13,Veer Bir,EMP00000050,2022-12-11,2026-07-25 05:53:13.789153,,Fraud Detection System
ALR00001893,TR00188095,41,Location Mismatch,Under Investigation,2023-12-03 01:27:19,Devansh Sachdeva,EMP00000161,,2026-07-25 05:53:13.790130,,Fraud Detection System
ALR00001894,TR00152368,85,Location Mismatch,Closed,2025-02-05 00:24:19,Aadhya Andra,EMP00000312,2025-03-04,2026-07-25 05:53:13.791140,,Fraud Detection System
ALR00001895,TR00104517,33,Multiple Failed Attempts,Open,2026-03-09 06:56:12,,,,2026-07-25 05:53:13.791140,,Fraud Detection System
ALR00001896,TR00138070,23,Unusual Spending Pattern,Under Investigation,2026-06-21 08:02:18,Devansh Sachdeva,EMP00000161,,2026-07-25 05:53:13.792145,,Fraud Detection System
ALR00001897,TR00118287,15,Unusual Spending Pattern,False Positive,2013-05-01 18:01:20,Balveer Bumb,EMP00000079,2013-05-10,2026-07-25 05:53:13.793136,,Fraud Detection System
ALR00001898,TR00135123,43,High Transaction Amount,Resolved,2026-05-21 07:13:26,Zaid Dara,EMP00000149,2026-05-24,2026-07-25 05:53:13.794182,,Fraud Detection System
ALR00001899,TR00166677,37,Velocity Check Failed,Resolved,2018-07-25 09:56:27,Chaaya Saran,EMP00000030,2018-08-20,2026-07-25 05:53:13.795134,,Fraud Detection System
ALR00001900,TR00054431,39,Velocity Check Failed,Under Investigation,2025-09-26 07:04:52,Frederick Khurana,EMP00000208,,2026-07-25 05:53:13.796137,,Fraud Detection System
ALR00001901,TR00061747,28,High Transaction Amount,Resolved,2026-07-09 23:36:32,Zayan Behl,EMP00000096,2026-07-14,2026-07-25 05:53:13.797168,,Fraud Detection System
ALR00001902,TR00189903,27,Blacklisted Merchant,Under Investigation,2025-09-26 17:50:15,Ekaja Zachariah,EMP00000158,,2026-07-25 05:53:13.798159,,Fraud Detection System
ALR00001903,TR00219287,22,High Transaction Amount,Open,2021-06-05 00:33:11,,,,2026-07-25 05:53:13.799173,,Fraud Detection System
ALR00001904,TR00020668,99,Card Not Present,Closed,2017-07-12 14:38:36,Hritik Kaur,EMP00000338,2017-08-09,2026-07-25 05:53:13.800453,,Fraud Detection System
ALR00001905,TR00112289,76,Card Not Present,Closed,2023-02-12 01:17:58,Riya Pai,EMP00000314,2023-02-22,2026-07-25 05:53:13.801602,,Fraud Detection System
ALR00001906,TR00176731,83,Card Not Present,Open,2026-03-26 09:45:16,,,,2026-07-25 05:53:13.801602,,Fraud Detection System
ALR00001907,TR00019846,94,High Transaction Amount,Resolved,2026-05-15 09:36:43,Benjamin Morar,EMP00000104,2026-05-26,2026-07-25 05:53:13.802594,,Fraud Detection System
ALR00001908,TR00141670,18,Card Not Present,False Positive,2026-01-28 19:40:04,Onveer Walla,EMP00000012,2026-02-12,2026-07-25 05:53:13.803591,,Fraud Detection System
ALR00001909,TR00015970,58,Unusual Spending Pattern,Closed,2020-10-13 00:35:54,Ekansh Keer,EMP00000077,2020-10-20,2026-07-25 05:53:13.804592,,Fraud Detection System
ALR00001910,TR00137722,24,Velocity Check Failed,Resolved,2022-01-04 02:41:46,Ronith Patla,EMP00000126,2022-02-01,2026-07-25 05:53:13.805586,,Fraud Detection System
ALR00001911,TR00126973,0,Location Mismatch,Resolved,2025-10-17 17:36:28,Lajita Seshadri,EMP00000235,2025-10-17,2026-07-25 05:53:13.806588,,Fraud Detection System
ALR00001912,TR00143829,15,Card Not Present,False Positive,2024-01-17 02:16:14,Balendra Pingle,EMP00000102,2024-01-30,2026-07-25 05:53:13.807593,,Fraud Detection System
ALR00001913,TR00037405,41,Blacklisted Merchant,Resolved,2019-04-13 23:58:20,Yagnesh Shan,EMP00000279,2019-04-20,2026-07-25 05:53:13.808528,,Fraud Detection System
ALR00001914,TR00082374,65,Unusual Spending Pattern,Under Investigation,2007-12-15 15:12:37,Lajita Seshadri,EMP00000235,,2026-07-25 05:53:13.809577,,Fraud Detection System
ALR00001915,TR00130647,19,Blacklisted Merchant,False Positive,2023-11-22 12:36:40,Yuvraj Handa,EMP00000060,2023-11-28,2026-07-25 05:53:13.811594,,Fraud Detection System
ALR00001916,TR00029147,11,Velocity Check Failed,Resolved,2024-05-30 08:15:55,Indira Misra,EMP00000166,2024-06-25,2026-07-25 05:53:13.812595,,Fraud Detection System
ALR00001917,TR00051242,2,Location Mismatch,Resolved,2026-03-27 16:21:45,Lakshit Dora,EMP00000159,2026-04-08,2026-07-25 05:53:13.813592,,Fraud Detection System
ALR00001918,TR00146559,53,High Transaction Amount,Resolved,2024-04-07 21:38:36,Balendra Pingle,EMP00000102,2024-04-15,2026-07-25 05:53:13.814600,,Fraud Detection System
ALR00001919,TR00022840,39,Blacklisted Merchant,Resolved,2020-11-29 15:12:21,Onveer Walla,EMP00000012,2020-12-04,2026-07-25 05:53:13.815599,,Fraud Detection System
ALR00001920,TR00128215,48,Card Not Present,Under Investigation,2010-05-02 02:17:35,Benjamin Morar,EMP00000104,,2026-07-25 05:53:13.816606,,Fraud Detection System
ALR00001921,TR00203696,74,Multiple Failed Attempts,False Positive,2022-12-18 17:36:59,Jagdish Koshy,EMP00000078,2022-12-19,2026-07-25 05:53:13.817607,,Fraud Detection System
ALR00001922,TR00113888,90,High Transaction Amount,Resolved,2026-07-22 04:46:30,Aahana Pillay,EMP00000186,2026-07-22,2026-07-25 05:53:13.818599,,Fraud Detection System
ALR00001923,TR00128921,32,Card Not Present,Under Investigation,2024-03-23 07:13:15,Ojas Ray,EMP00000066,,2026-07-25 05:53:13.819600,,Fraud Detection System
ALR00001924,TR00114713,14,High Transaction Amount,Resolved,2021-05-25 22:35:53,Nicholas Goel,EMP00000108,2021-05-25,2026-07-25 05:53:13.820596,,Fraud Detection System
ALR00001925,TR00014901,70,Unusual Spending Pattern,Closed,2025-08-12 18:58:40,Ojas Ray,EMP00000066,2025-08-29,2026-07-25 05:53:13.821597,,Fraud Detection System
ALR00001926,TR00116117,2,Blacklisted Merchant,False Positive,2026-07-03 12:18:28,Nakul Sarma,EMP00000089,2026-07-22,2026-07-25 05:53:13.822603,,Fraud Detection System
ALR00001927,TR00203295,28,High Transaction Amount,Under Investigation,2025-11-08 11:24:04,Lakshit Dora,EMP00000159,,2026-07-25 05:53:13.823602,,Fraud Detection System
ALR00001928,TR00181794,36,Location Mismatch,Resolved,2024-05-21 14:55:05,Mohini Pathak,EMP00000022,2024-06-01,2026-07-25 05:53:13.825568,,Fraud Detection System
ALR00001929,TR00099272,60,Velocity Check Failed,False Positive,2017-12-29 20:56:47,Yuvraj Handa,EMP00000060,2018-01-26,2026-07-25 05:53:13.826595,,Fraud Detection System
ALR00001930,TR00205531,38,Card Not Present,False Positive,2007-07-28 20:55:05,Chandresh Sood,EMP00000074,2007-08-12,2026-07-25 05:53:13.827589,,Fraud Detection System
ALR00001931,TR00187624,81,Velocity Check Failed,Resolved,2025-09-19 15:25:38,Jagdish Koshy,EMP00000078,2025-09-19,2026-07-25 05:53:13.828590,,Fraud Detection System
ALR00001932,TR00145324,45,Location Mismatch,Closed,2017-08-26 16:56:50,Zayan Behl,EMP00000096,2017-09-03,2026-07-25 05:53:13.829592,,Fraud Detection System
ALR00001933,TR00011563,37,High Transaction Amount,Open,2021-09-22 10:16:09,,,,2026-07-25 05:53:13.829592,,Fraud Detection System
ALR00001934,TR00086104,86,Unusual Spending Pattern,Open,2022-06-26 17:58:23,,,,2026-07-25 05:53:13.830592,,Fraud Detection System
ALR00001935,TR00016427,92,Location Mismatch,False Positive,2018-03-01 22:06:19,Veer Bir,EMP00000050,2018-03-13,2026-07-25 05:53:13.831598,,Fraud Detection System
ALR00001936,TR00248490,71,Unusual Spending Pattern,Closed,2025-04-24 05:07:46,Rudra Sandal,EMP00000245,2025-04-26,2026-07-25 05:53:13.832594,,Fraud Detection System
ALR00001937,TR00233969,90,High Transaction Amount,Resolved,2016-07-26 20:08:51,Sudiksha Aggarwal,EMP00000031,2016-08-01,2026-07-25 05:53:13.833593,,Fraud Detection System
ALR00001938,TR00017690,88,Blacklisted Merchant,Closed,2017-10-01 00:05:29,Nicholas Goel,EMP00000108,2017-10-21,2026-07-25 05:53:13.834600,,Fraud Detection System
ALR00001939,TR00233758,53,Blacklisted Merchant,Closed,2026-05-01 10:23:43,Nilima Nath,EMP00000260,2026-05-26,2026-07-25 05:53:13.835597,,Fraud Detection System
ALR00001940,TR00008118,95,High Transaction Amount,Resolved,2016-04-05 06:01:50,Vaishnavi Bora,EMP00000143,2016-04-10,2026-07-25 05:53:13.836612,,Fraud Detection System
ALR00001941,TR00102460,54,Location Mismatch,Resolved,2025-11-09 17:02:00,Veer Bir,EMP00000050,2025-11-12,2026-07-25 05:53:13.837608,,Fraud Detection System
ALR00001942,TR00193474,69,Multiple Failed Attempts,Under Investigation,2025-07-25 21:15:20,Prisha Andra,EMP00000100,,2026-07-25 05:53:13.838603,,Fraud Detection System
ALR00001943,TR00192690,81,Multiple Failed Attempts,Under Investigation,2023-10-31 09:21:35,Veer Bir,EMP00000050,,2026-07-25 05:53:13.839605,,Fraud Detection System
ALR00001944,TR00244931,92,Multiple Failed Attempts,Resolved,2024-09-29 12:22:21,Oni Dubey,EMP00000346,2024-10-22,2026-07-25 05:53:13.840610,,Fraud Detection System
ALR00001945,TR00162124,42,Location Mismatch,Resolved,2025-07-18 09:30:34,Chaaya Saran,EMP00000030,2025-08-08,2026-07-25 05:53:13.842554,,Fraud Detection System
ALR00001946,TR00105622,90,Velocity Check Failed,Resolved,2011-03-25 20:53:38,Lajita Seshadri,EMP00000235,2011-04-11,2026-07-25 05:53:13.843607,,Fraud Detection System
ALR00001947,TR00248202,77,Blacklisted Merchant,Resolved,2021-05-31 00:39:05,Sudiksha Aggarwal,EMP00000031,2021-06-24,2026-07-25 05:53:13.844593,,Fraud Detection System
ALR00001948,TR00096001,77,Card Not Present,False Positive,2025-10-23 01:31:11,Onveer Walla,EMP00000012,2025-11-20,2026-07-25 05:53:13.845593,,Fraud Detection System
ALR00001949,TR00218450,44,Blacklisted Merchant,Closed,2025-08-02 22:12:17,Diya Rattan,EMP00000016,2025-08-07,2026-07-25 05:53:13.846615,,Fraud Detection System
ALR00001950,TR00227110,7,High Transaction Amount,Under Investigation,2021-04-20 13:32:54,Balendra Pingle,EMP00000102,,2026-07-25 05:53:13.847597,,Fraud Detection System
ALR00001951,TR00094314,88,Velocity Check Failed,Resolved,2024-05-14 02:03:27,Dipta Sarin,EMP00000122,2024-06-04,2026-07-25 05:53:13.848589,,Fraud Detection System
ALR00001952,TR00171379,11,Velocity Check Failed,Resolved,2025-08-01 13:48:25,Banjeet Balasubramanian,EMP00000182,2025-08-25,2026-07-25 05:53:13.849588,,Fraud Detection System
ALR00001953,TR00166250,64,Blacklisted Merchant,Open,2025-06-30 07:40:36,,,,2026-07-25 05:53:13.849588,,Fraud Detection System
ALR00001954,TR00135664,44,Card Not Present,Resolved,2020-02-08 01:43:18,Riya Pai,EMP00000314,2020-02-18,2026-07-25 05:53:13.850504,,Fraud Detection System
ALR00001955,TR00164048,10,High Transaction Amount,Open,2023-06-05 21:46:49,,,,2026-07-25 05:53:13.851588,,Fraud Detection System
ALR00001956,TR00086980,52,Velocity Check Failed,Open,2017-12-09 22:48:53,,,,2026-07-25 05:53:13.851588,,Fraud Detection System
ALR00001957,TR00044644,47,Unusual Spending Pattern,Resolved,2026-05-27 02:01:55,Jeremiah Dave,EMP00000041,2026-06-25,2026-07-25 05:53:13.852597,,Fraud Detection System
ALR00001958,TR00135076,98,Location Mismatch,Under Investigation,2016-01-31 14:52:47,Lakshit Upadhyay,EMP00000023,,2026-07-25 05:53:13.853587,,Fraud Detection System
ALR00001959,TR00132788,2,High Transaction Amount,Resolved,2025-06-17 11:30:20,Riya Pai,EMP00000314,2025-06-19,2026-07-25 05:53:13.854621,,Fraud Detection System
ALR00001960,TR00182936,99,Velocity Check Failed,Resolved,2021-10-25 15:47:47,Balveer Parmar,EMP00000105,2021-11-19,2026-07-25 05:53:13.855550,,Fraud Detection System
ALR00001961,TR00055539,79,Card Not Present,Resolved,2020-03-26 06:12:36,Lajita Seshadri,EMP00000235,2020-04-09,2026-07-25 05:53:13.856591,,Fraud Detection System
ALR00001962,TR00000935,63,Card Not Present,Resolved,2022-12-18 06:40:50,Vaishnavi Bora,EMP00000143,2023-01-09,2026-07-25 05:53:13.857588,,Fraud Detection System
ALR00001963,TR00005797,72,Multiple Failed Attempts,Resolved,2022-05-09 20:42:32,Frederick Khurana,EMP00000208,2022-05-10,2026-07-25 05:53:13.859586,,Fraud Detection System
ALR00001964,TR00074833,61,Unusual Spending Pattern,False Positive,2023-11-17 10:17:27,Ishwar Kamdar,EMP00000185,2023-11-19,2026-07-25 05:53:13.860591,,Fraud Detection System
ALR00001965,TR00169039,56,Unusual Spending Pattern,Resolved,2022-08-22 01:33:43,Dipta Sarin,EMP00000122,2022-09-14,2026-07-25 05:53:13.861595,,Fraud Detection System
ALR00001966,TR00136867,19,Velocity Check Failed,Resolved,2025-09-01 03:18:07,Jagdish Koshy,EMP00000078,2025-09-20,2026-07-25 05:53:13.862594,,Fraud Detection System
ALR00001967,TR00133609,56,Blacklisted Merchant,Under Investigation,2024-05-03 05:31:04,Ojas Ray,EMP00000066,,2026-07-25 05:53:13.863591,,Fraud Detection System
ALR00001968,TR00207159,50,Velocity Check Failed,Resolved,2026-03-08 15:22:00,Nimrat Dubey,EMP00000296,2026-03-28,2026-07-25 05:53:13.864589,,Fraud Detection System
ALR00001969,TR00061752,71,Card Not Present,Under Investigation,2023-10-03 05:51:42,Vaishnavi Bora,EMP00000143,,2026-07-25 05:53:13.865589,,Fraud Detection System
ALR00001970,TR00086494,76,Velocity Check Failed,Closed,2026-07-02 05:45:36,Jack Rajan,EMP00000123,2026-07-18,2026-07-25 05:53:13.866606,,Fraud Detection System
ALR00001971,TR00068837,80,High Transaction Amount,Resolved,2022-08-09 09:51:48,Jagdish Koshy,EMP00000078,2022-08-14,2026-07-25 05:53:13.867600,,Fraud Detection System
ALR00001972,TR00234657,17,Velocity Check Failed,Under Investigation,2025-04-15 19:14:05,Kiaan Shetty,EMP00000150,,2026-07-25 05:53:13.868597,,Fraud Detection System
ALR00001973,TR00182219,16,Blacklisted Merchant,Resolved,2015-09-06 12:02:35,Anirudh Zacharia,EMP00000180,2015-09-29,2026-07-25 05:53:13.869590,,Fraud Detection System
ALR00001974,TR00028337,17,Multiple Failed Attempts,False Positive,2014-03-23 15:31:01,Devansh Rajan,EMP00000026,2014-04-13,2026-07-25 05:53:13.870612,,Fraud Detection System
ALR00001975,TR00203862,94,Multiple Failed Attempts,Open,2014-02-26 23:36:38,,,,2026-07-25 05:53:13.870612,,Fraud Detection System
ALR00001976,TR00105299,34,Blacklisted Merchant,Open,2010-01-12 06:40:50,,,,2026-07-25 05:53:13.871605,,Fraud Detection System
ALR00001977,TR00192746,66,High Transaction Amount,False Positive,2021-10-12 02:20:43,Pallavi Kakar,EMP00000043,2021-10-15,2026-07-25 05:53:13.872602,,Fraud Detection System
ALR00001978,TR00221799,88,Velocity Check Failed,Resolved,2020-03-01 03:20:56,Chandresh Sood,EMP00000074,2020-03-04,2026-07-25 05:53:13.873588,,Fraud Detection System
ALR00001979,TR00003991,29,Location Mismatch,Resolved,2026-02-25 16:33:14,Balendra Pingle,EMP00000102,2026-03-12,2026-07-25 05:53:13.874586,,Fraud Detection System
ALR00001980,TR00051415,67,High Transaction Amount,Closed,2015-08-13 19:29:21,Chaaya Saran,EMP00000030,2015-09-11,2026-07-25 05:53:13.875557,,Fraud Detection System
ALR00001981,TR00025326,42,Card Not Present,Resolved,2023-09-17 10:16:29,Devansh Rajan,EMP00000026,2023-09-24,2026-07-25 05:53:13.876591,,Fraud Detection System
ALR00001982,TR00008627,43,Location Mismatch,Open,2025-04-27 04:03:07,,,,2026-07-25 05:53:13.877593,,Fraud Detection System
ALR00001983,TR00150207,93,High Transaction Amount,False Positive,2025-05-24 16:50:37,Anirudh Zacharia,EMP00000180,2025-05-27,2026-07-25 05:53:13.878587,,Fraud Detection System
ALR00001984,TR00176630,29,Unusual Spending Pattern,Under Investigation,2026-04-04 11:45:40,Devansh Rajan,EMP00000026,,2026-07-25 05:53:13.879586,,Fraud Detection System
ALR00001985,TR00012400,92,Unusual Spending Pattern,Resolved,2015-07-12 10:24:33,Zayyan Bumb,EMP00000179,2015-07-18,2026-07-25 05:53:13.880584,,Fraud Detection System
ALR00001986,TR00186204,6,Unusual Spending Pattern,Under Investigation,2020-01-09 15:53:07,Jeremiah Dave,EMP00000041,,2026-07-25 05:53:13.881583,,Fraud Detection System
ALR00001987,TR00100915,35,Unusual Spending Pattern,False Positive,2025-11-28 03:19:49,Kiaan Shetty,EMP00000150,2025-12-11,2026-07-25 05:53:13.882593,,Fraud Detection System
ALR00001988,TR00058436,0,Multiple Failed Attempts,False Positive,2019-04-23 08:29:00,Nimrat Dubey,EMP00000296,2019-05-21,2026-07-25 05:53:13.883599,,Fraud Detection System
ALR00001989,TR00054152,77,Unusual Spending Pattern,Open,2023-06-07 08:30:34,,,,2026-07-25 05:53:13.883599,,Fraud Detection System
ALR00001990,TR00216889,11,Unusual Spending Pattern,Under Investigation,2014-04-28 22:24:26,Hritik Kaur,EMP00000338,,2026-07-25 05:53:13.884593,,Fraud Detection System
ALR00001991,TR00014539,5,Blacklisted Merchant,Resolved,2022-11-19 08:15:35,Sudiksha Aggarwal,EMP00000031,2022-12-15,2026-07-25 05:53:13.885582,,Fraud Detection System
ALR00001992,TR00126574,27,High Transaction Amount,False Positive,2008-11-05 13:02:34,Divya Kala,EMP00000018,2008-11-20,2026-07-25 05:53:13.886583,,Fraud Detection System
ALR00001993,TR00072480,11,High Transaction Amount,Resolved,2023-01-09 18:04:04,Lajita Seshadri,EMP00000235,2023-01-27,2026-07-25 05:53:13.887586,,Fraud Detection System
ALR00001994,TR00205365,60,Blacklisted Merchant,Resolved,2017-10-28 16:54:35,Yagnesh Shan,EMP00000279,2017-11-26,2026-07-25 05:53:13.889597,,Fraud Detection System
ALR00001995,TR00183926,61,Multiple Failed Attempts,Under Investigation,2024-12-07 13:39:16,Nakul Sarma,EMP00000089,,2026-07-25 05:53:13.890590,,Fraud Detection System
ALR00001996,TR00080043,18,Unusual Spending Pattern,False Positive,2022-11-04 03:08:25,Oni Dubey,EMP00000346,2022-11-29,2026-07-25 05:53:13.891598,,Fraud Detection System
ALR00001997,TR00150234,59,Location Mismatch,Resolved,2023-03-24 19:30:01,Chandresh Sood,EMP00000074,2023-04-07,2026-07-25 05:53:13.892505,,Fraud Detection System
ALR00001998,TR00168831,7,Card Not Present,Resolved,2022-11-01 06:11:43,Ojas Ray,EMP00000066,2022-11-23,2026-07-25 05:53:13.893591,,Fraud Detection System
ALR00001999,TR00080551,80,Multiple Failed Attempts,False Positive,2025-04-23 16:44:51,Dipta Sarin,EMP00000122,2025-05-17,2026-07-25 05:53:13.894592,,Fraud Detection System
ALR00002000,TR00075697,20,Unusual Spending Pattern,Resolved,2018-11-24 04:29:13,Yagnesh Shan,EMP00000279,2018-12-23,2026-07-25 05:53:13.895593,,Fraud Detection System
ALR00002001,TR00035551,8,Card Not Present,Open,2015-04-08 02:02:02,,,,2026-07-25 05:53:13.895593,,Fraud Detection System
ALR00002002,TR00165871,85,Blacklisted Merchant,False Positive,2024-03-24 22:49:34,Adweta Edwin,EMP00000099,2024-04-13,2026-07-25 05:53:13.896611,,Fraud Detection System
ALR00002003,TR00055102,17,Blacklisted Merchant,Resolved,2025-10-18 13:52:05,Kiaan Shetty,EMP00000150,2025-10-22,2026-07-25 05:53:13.897610,,Fraud Detection System
