transaction_id,account_id,merchant_id,card_id,transaction_timestamp,transaction_type,transaction_channel,transaction_status,amount,currency,reference_number,narration,location_city,location_state,is_international,created_at,updated_at,source_system
TR00459074,ACC00007711,,,2010-10-09 22:46:35,Debit,POS,Success,18708.51,INR,TXNUTR202608037794088609,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:48.191226,,Enterprise System
TR00459075,ACC00007768,,CD00008141,2015-01-22 04:23:34,Withdrawal,ATM,Success,18889.93,INR,TXNUTR202608037223568228,Cash Withdrawal,UDALGURI,ASSAM,No,2026-08-03 12:22:48.191226,,Enterprise System
TR00459076,ACC00007718,,CD00008085,2019-12-26 20:36:29,Withdrawal,Branch,Success,11570.92,INR,TXNUTR202608035977809050,Cash Withdrawal,UDALGURI,ASSAM,No,2026-08-03 12:22:48.191226,,Enterprise System
TR00459077,ACC00007770,,CD00008143,2020-01-23 20:19:16,Withdrawal,ATM,Success,3973.14,INR,TXNUTR202608032193197531,Cash Withdrawal,UDALGURI,ASSAM,No,2026-08-03 12:22:48.191226,,Enterprise System
TR00459078,ACC00007739,,CD00008112,2025-01-02 00:46:41,Credit,IMPS,Success,180099.8,INR,TXNUTR202608039492630629,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:48.191226,,Enterprise System
TR00459079,ACC00007705,MER00001109,CD00008070,2023-12-27 18:58:07,Online Payment,Online Banking,Success,87698.19,INR,TXNUTR202608033073916929,Online Payment to National Kade Mart,Noklak,NAGALAND,No,2026-08-03 12:22:48.191226,,Enterprise System
TR00459080,ACC00007770,,CD00008142,2024-12-22 23:41:52,Credit,RTGS,Success,1447024.2,INR,TXNUTR202608031954235363,Funds Credited,UDALGURI,ASSAM,Yes,2026-08-03 12:22:48.192211,,Enterprise System
TR00459081,ACC00007747,,CD00008120,2008-04-09 13:11:29,Transfer,IMPS,Success,233739.88,INR,TXNUTR202608037420124908,IMPS Transfer,SALEM,TAMIL NADU,No,2026-08-03 12:22:48.192211,,Enterprise System
TR00459082,ACC00007726,,CD00008095,2019-12-30 02:34:55,Debit,ATM,Success,15732.8,INR,TXNUTR202608034123023260,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:48.192211,,Enterprise System
TR00459083,ACC00007732,,CD00008102,2020-06-03 11:12:09,Credit,NEFT,Success,231119.69,INR,TXNUTR202608035935349018,Funds Credited,KUSHI NAGAR,UTTAR PRADESH,Yes,2026-08-03 12:22:48.192211,,Enterprise System
TR00459084,ACC00007733,,CD00008104,2024-09-24 23:56:48,Credit,Branch,Success,14283.53,INR,TXNUTR202608037259138386,Funds Credited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:48.192211,,Enterprise System
TR00459085,ACC00007746,MER00001116,CD00008119,2022-03-14 05:59:28,POS Purchase,POS,Success,43146.56,INR,TXNUTR202608034753216798,POS Purchase at Sri Goyal Fuel Station,JEHANABAD,BIHAR,No,2026-08-03 12:22:48.192211,,Enterprise System
TR00459086,ACC00007726,MER00001146,CD00008095,2021-06-19 15:23:40,Online Payment,Online Banking,Success,29723.82,INR,TXNUTR202608038876568926,Online Payment to Shree Mani Enterprise,AURANGABAD,MAHARASHTRA,No,2026-08-03 12:22:48.193207,,Enterprise System
TR00459087,ACC00007770,,CD00008143,2025-08-20 15:26:02,Debit,POS,Success,50976.74,INR,TXNUTR202608035935365017,Funds Debited,UDALGURI,ASSAM,Yes,2026-08-03 12:22:48.193207,,Enterprise System
TR00459088,ACC00007716,,,2010-06-04 04:13:30,Transfer,IMPS,Success,324561.19,INR,TXNUTR202608031284999509,IMPS Transfer,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:48.193207,,Enterprise System
TR00459089,ACC00007701,,CD00008065,2026-04-23 01:21:54,Debit,Mobile Banking,Success,44419.51,INR,TXNUTR202608032098377102,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:48.193207,,Enterprise System
TR00459090,ACC00007750,,CD00008123,2026-03-06 08:29:22,Credit,IMPS,Success,401276.63,INR,TXNUTR202608034602896618,Funds Credited,TIKAMGARH,MADHYA PRADESH,No,2026-08-03 12:22:48.193207,,Enterprise System
TR00459091,ACC00007705,,CD00008070,2022-01-13 11:33:02,Transfer,NEFT,Pending,281215.61,INR,TXNUTR202608033589082430,NEFT Transfer,VIKARABAD,TELANGANA,No,2026-08-03 12:22:48.193207,,Enterprise System
TR00459092,ACC00007717,,CD00008083,2026-05-27 13:03:31,Debit,UPI,Success,990.34,INR,TXNUTR202608031901271299,Funds Debited,SALEM,TAMIL NADU,No,2026-08-03 12:22:48.194217,,Enterprise System
TR00459093,ACC00007721,,CD00008089,2026-05-13 19:55:54,Transfer,IMPS,Success,98399.05,INR,TXNUTR202608038366579661,IMPS Transfer,VIKARABAD,TELANGANA,No,2026-08-03 12:22:48.194217,,Enterprise System
TR00459094,ACC00007702,MER00001116,CD00008066,2019-11-18 06:40:01,POS Purchase,POS,Success,10611.62,INR,TXNUTR202608030636634904,POS Purchase at Sri Goyal Fuel Station,JEHANABAD,BIHAR,No,2026-08-03 12:22:48.194217,,Enterprise System
TR00459095,ACC00007705,MER00001130,CD00008070,2021-02-27 23:04:24,POS Purchase,POS,Success,68165.54,INR,TXNUTR202608031009538595,POS Purchase at New Prabhu Online,BHADRAK,ODISHA,No,2026-08-03 12:22:48.194217,,Enterprise System
TR00459096,ACC00007760,,,2026-01-24 10:15:12,Transfer,IMPS,Success,430413.88,INR,TXNUTR202608035492048592,IMPS Transfer,SALEM,TAMIL NADU,No,2026-08-03 12:22:48.194217,,Enterprise System
TR00459097,ACC00007735,MER00001149,CD00008106,2019-11-29 01:39:38,Online Payment,Online Banking,Success,67703.06,INR,TXNUTR202608038319434178,Online Payment to Sai Subramanian Gas Services,UNNAO,UTTAR PRADESH,Yes,2026-08-03 12:22:48.195213,,Enterprise System
TR00459098,ACC00007761,,CD00008132,2023-11-20 12:38:08,Credit,UPI,Success,14798.0,INR,TXNUTR202608036196234576,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:48.195213,,Enterprise System
TR00459099,ACC00007769,,,2021-10-17 09:50:18,Deposit,ATM,Success,531.64,INR,TXNUTR202608032276763236,Cash Deposit,SALEM,TAMIL NADU,No,2026-08-03 12:22:48.195213,,Enterprise System
TR00459100,ACC00007745,,CD00008117,2025-07-12 01:10:01,Transfer,NEFT,Success,386461.29,INR,TXNUTR202608039185872699,NEFT Transfer,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:48.195213,,Enterprise System
TR00459101,ACC00007762,,CD00008134,2024-12-17 01:25:22,Debit,UPI,Success,20427.85,INR,TXNUTR202608039342152739,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:48.195213,,Enterprise System
TR00459102,ACC00007747,,CD00008120,2020-07-22 20:13:38,Credit,Branch,Success,524.42,INR,TXNUTR202608036509862934,Funds Credited,SALEM,TAMIL NADU,No,2026-08-03 12:22:48.195213,,Enterprise System
TR00459103,ACC00007730,,CD00008099,2025-07-22 07:56:37,Transfer,NEFT,Success,411746.17,INR,TXNUTR202608033919372918,NEFT Transfer,KURNOOL,ANDHRA PRADESH,No,2026-08-03 12:22:48.196218,,Enterprise System
TR00459104,ACC00007713,MER00001137,CD00008078,2023-01-22 17:17:35,Online Payment,Mobile Banking,Success,30379.6,INR,TXNUTR202608031408305321,Online Payment to New Andra Outlet,RAJKOT,GUJARAT,No,2026-08-03 12:22:48.196218,,Enterprise System
TR00459105,ACC00007739,,CD00008112,2026-04-19 02:15:34,Credit,NEFT,Success,432055.18,INR,TXNUTR202608036574879632,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:48.196218,,Enterprise System
TR00459106,ACC00007731,,,2026-05-02 23:28:51,Debit,POS,Success,54067.28,INR,TXNUTR202608032283482415,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:48.196218,,Enterprise System
TR00459107,ACC00007735,,CD00008106,2022-10-03 10:20:25,Credit,NEFT,Success,27373.71,INR,TXNUTR202608035893837650,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:48.196218,,Enterprise System
TR00459108,ACC00007703,,,2025-08-02 16:42:20,Transfer,NEFT,Success,426722.04,INR,TXNUTR202608032255385502,NEFT Transfer,UDALGURI,ASSAM,No,2026-08-03 12:22:48.197207,,Enterprise System
TR00459109,ACC00007734,MER00001135,CD00008105,2015-04-17 22:33:32,POS Purchase,POS,Success,71661.98,INR,TXNUTR202608033715615060,POS Purchase at National Oza Online,MOKOKCHUNG,NAGALAND,Yes,2026-08-03 12:22:48.197207,,Enterprise System
TR00459110,ACC00007759,MER00001110,CD00008131,2025-05-12 15:16:31,Online Payment,Mobile Banking,Success,38361.9,INR,TXNUTR202608033609557550,Online Payment to Prime Devan Fuel Station,INDORE,MADHYA PRADESH,No,2026-08-03 12:22:48.197207,,Enterprise System
TR00459111,ACC00007747,,CD00008120,2026-05-04 14:12:59,Transfer,RTGS,Success,715912.05,INR,TXNUTR202608037873981060,RTGS Transfer,SALEM,TAMIL NADU,No,2026-08-03 12:22:48.197207,,Enterprise System
TR00459112,ACC00007745,,CD00008117,2023-10-19 09:07:26,Credit,Branch,Success,33789.19,INR,TXNUTR202608036561482977,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:48.197207,,Enterprise System
TR00459113,ACC00007716,MER00001143,,2020-12-30 04:44:35,POS Purchase,POS,Success,63486.94,INR,TXNUTR202608033378601574,POS Purchase at Modern Trivedi Cafe,ETAH,UTTAR PRADESH,No,2026-08-03 12:22:48.198215,,Enterprise System
TR00459114,ACC00007706,,CD00008071,2025-08-04 00:12:38,Withdrawal,ATM,Success,13652.01,INR,TXNUTR202608031979751892,Cash Withdrawal,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:48.198215,,Enterprise System
TR00459115,ACC00007707,,CD00008073,2023-01-11 21:44:57,Credit,UPI,Success,15386.99,INR,TXNUTR202608037885019992,Funds Credited,KATNI,MADHYA PRADESH,No,2026-08-03 12:22:48.198811,,Enterprise System
TR00459116,ACC00007740,,CD00008113,2016-05-18 19:00:12,Credit,Branch,Success,19790.14,INR,TXNUTR202608033441056299,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:48.198811,,Enterprise System
TR00459117,ACC00007726,,CD00008095,2024-10-22 10:25:45,Debit,POS,Success,10331.47,INR,TXNUTR202608030525275658,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:48.198811,,Enterprise System
TR00459118,ACC00007735,,CD00008106,2022-11-03 08:00:33,Transfer,Mobile Banking,Success,16583.62,INR,TXNUTR202608032798826345,Mobile Banking Transfer,VIKARABAD,TELANGANA,No,2026-08-03 12:22:48.198811,,Enterprise System
TR00459119,ACC00007760,,,2024-11-21 18:54:05,Deposit,Branch,Success,260743.11,INR,TXNUTR202608038596936223,Cash Deposit,SALEM,TAMIL NADU,No,2026-08-03 12:22:48.198811,,Enterprise System
TR00459120,ACC00007716,,,2020-01-22 22:48:46,Credit,RTGS,Success,1320027.93,INR,TXNUTR202608035756272692,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:48.199398,,Enterprise System
TR00459121,ACC00007710,,CD00008076,2022-09-07 23:37:13,Debit,ATM,Success,14068.52,INR,TXNUTR202608038009327010,Funds Debited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:48.199398,,Enterprise System
TR00459122,ACC00007706,,CD00008071,2025-09-13 00:50:12,Credit,Branch,Success,43083.71,INR,TXNUTR202608035815725873,Funds Credited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:48.199398,,Enterprise System
TR00459123,ACC00007749,,CD00008122,2026-07-30 08:54:21,Deposit,Branch,Pending,321839.65,INR,TXNUTR202608030642979494,Cash Deposit,SALEM,TAMIL NADU,No,2026-08-03 12:22:48.199398,,Enterprise System
TR00459124,ACC00007734,MER00001148,CD00008105,2022-06-10 19:14:19,Online Payment,Online Banking,Success,87049.76,INR,TXNUTR202608036836813760,Online Payment to Sai Bhandari Multiplex,LUCKNOW,UTTAR PRADESH,No,2026-08-03 12:22:48.200501,,Enterprise System
TR00459125,ACC00007737,MER00001119,CD00008109,2023-04-06 19:55:39,Bill Payment,Auto Debit,Success,72936.47,INR,TXNUTR202608036054755154,Bill Payment - Modern Kala Marketplace,Amethi,UTTAR PRADESH,No,2026-08-03 12:22:48.200501,,Enterprise System
TR00459126,ACC00007713,,CD00008078,2016-12-23 22:31:29,Debit,UPI,Success,18675.8,INR,TXNUTR202608031123393347,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:48.200501,,Enterprise System
TR00459127,ACC00007715,,CD00008081,2025-12-04 03:10:40,Transfer,Online Banking,Success,21931.29,INR,TXNUTR202608033472416979,Online Banking Transfer,SALEM,TAMIL NADU,No,2026-08-03 12:22:48.200501,,Enterprise System
TR00459128,ACC00007755,,CD00008127,2026-06-27 03:35:42,Credit,RTGS,Success,737987.17,INR,TXNUTR202608037932082205,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:48.201523,,Enterprise System
TR00459129,ACC00007713,,CD00008078,2021-02-16 19:05:19,Credit,NEFT,Success,150643.98,INR,TXNUTR202608030169549390,Funds Credited,UDALGURI,ASSAM,No,2026-08-03 12:22:48.201523,,Enterprise System
TR00459130,ACC00007715,,CD00008081,2016-05-20 02:18:49,Credit,Branch,Success,53836.01,INR,TXNUTR202608038875919153,Funds Credited,SALEM,TAMIL NADU,No,2026-08-03 12:22:48.201779,,Enterprise System
TR00459131,ACC00007739,,CD00008112,2026-01-29 23:59:52,Credit,RTGS,Success,465006.63,INR,TXNUTR202608033096133418,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:48.201779,,Enterprise System
TR00459132,ACC00007719,,CD00008087,2017-11-17 05:27:58,Transfer,RTGS,Success,856749.91,INR,TXNUTR202608033760812000,RTGS Transfer,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:48.201779,,Enterprise System
TR00459133,ACC00007761,,CD00008132,2023-04-06 16:41:13,Credit,UPI,Success,8989.36,INR,TXNUTR202608037730981747,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:48.201779,,Enterprise System
TR00459134,ACC00007760,,,2022-11-22 04:17:25,Debit,UPI,Success,20445.67,INR,TXNUTR202608035168601749,Funds Debited,SALEM,TAMIL NADU,No,2026-08-03 12:22:48.201779,,Enterprise System
TR00459135,ACC00007701,,CD00008065,2026-04-15 08:53:55,Credit,IMPS,Success,347538.9,INR,TXNUTR202608036480370591,Funds Credited,CHAMBA,HIMACHAL PRADESH,No,2026-08-03 12:22:48.201779,,Enterprise System
TR00459136,ACC00007706,MER00001121,CD00008071,2025-06-08 02:31:27,Online Payment,Mobile Banking,Success,7724.79,INR,TXNUTR202608039955212177,Online Payment to Modern Gill Clinic,CHENNAI,TAMIL NADU,No,2026-08-03 12:22:48.202883,,Enterprise System
TR00459137,ACC00007769,,,2019-11-11 06:10:55,Transfer,Online Banking,Success,11903.19,INR,TXNUTR202608030396073032,Online Banking Transfer,SALEM,TAMIL NADU,Yes,2026-08-03 12:22:48.202883,,Enterprise System
TR00459138,ACC00007720,,CD00008088,2026-07-08 14:27:58,Credit,Branch,Success,99525.92,INR,TXNUTR202608031678816231,Funds Credited,UDALGURI,ASSAM,No,2026-08-03 12:22:48.202883,,Enterprise System
TR00459139,ACC00007766,,CD00008139,2026-07-29 08:27:51,Deposit,ATM,Success,12889.94,INR,TXNUTR202608038309527777,Cash Deposit,VIKARABAD,TELANGANA,No,2026-08-03 12:22:48.202883,,Enterprise System
TR00459140,ACC00007728,MER00001123,CD00008098,2014-05-01 15:09:57,POS Purchase,POS,Failed,58567.74,INR,TXNUTR202608036165142959,POS Purchase at New Patel Multiplex,RANGA REDDY,TELANGANA,No,2026-08-03 12:22:48.202883,,Enterprise System
TR00459141,ACC00007746,,CD00008118,2021-07-24 14:15:01,Transfer,Online Banking,Success,83875.02,INR,TXNUTR202608030385606454,Online Banking Transfer,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:48.202883,,Enterprise System
TR00459142,ACC00007743,,CD00008116,2019-12-02 14:17:49,Transfer,RTGS,Success,1334178.29,INR,TXNUTR202608038005969530,RTGS Transfer,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:48.203884,,Enterprise System
TR00459143,ACC00007731,MER00001124,,2026-02-18 16:07:45,Bill Payment,Mobile Banking,Success,29252.09,INR,TXNUTR202608037708430915,Bill Payment - Shree Banerjee Dhaba,RATNAGIRI,MAHARASHTRA,No,2026-08-03 12:22:48.203884,,Enterprise System
TR00459144,ACC00007751,,,2014-10-16 22:59:47,Credit,NEFT,Success,319783.11,INR,TXNUTR202608033012947671,Funds Credited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:48.203884,,Enterprise System
TR00459145,ACC00007702,,CD00008066,2017-10-23 22:19:06,Withdrawal,ATM,Success,13988.11,INR,TXNUTR202608038222823869,Cash Withdrawal,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:48.203884,,Enterprise System
TR00459146,ACC00007722,,,2015-08-05 14:31:33,Credit,RTGS,Success,1613670.75,INR,TXNUTR202608030036160520,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:48.203884,,Enterprise System
TR00459147,ACC00007770,MER00001148,CD00008143,2022-07-02 07:41:15,POS Purchase,POS,Success,23373.84,INR,TXNUTR202608037919657223,POS Purchase at Sai Bhandari Multiplex,PUNE,MAHARASHTRA,No,2026-08-03 12:22:48.203884,,Enterprise System
TR00459148,ACC00007738,,CD00008110,2024-12-28 19:58:11,Debit,ATM,Success,11608.93,INR,TXNUTR202608036873557583,Funds Debited,ARWAL,BIHAR,No,2026-08-03 12:22:48.204881,,Enterprise System
TR00459149,ACC00007734,,CD00008105,2022-09-24 19:54:28,Deposit,Branch,Success,112822.85,INR,TXNUTR202608039431226274,Cash Deposit,VIKARABAD,TELANGANA,No,2026-08-03 12:22:48.204881,,Enterprise System
TR00459150,ACC00007760,,,2023-04-03 13:48:36,Debit,POS,Success,65670.78,INR,TXNUTR202608038018775455,Funds Debited,SALEM,TAMIL NADU,No,2026-08-03 12:22:48.204881,,Enterprise System
TR00459151,ACC00007716,,,2020-06-11 07:55:57,Withdrawal,Branch,Failed,50274.93,INR,TXNUTR202608031068418958,Cash Withdrawal,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:48.204881,,Enterprise System
TR00459152,ACC00007745,,CD00008117,2025-11-29 00:52:13,Debit,POS,Success,13772.52,INR,TXNUTR202608033135778171,Funds Debited,TIRUNELVELI,TAMIL NADU,Yes,2026-08-03 12:22:48.204881,,Enterprise System
TR00459153,ACC00007762,,CD00008134,2019-03-19 19:25:42,Credit,UPI,Success,11530.46,INR,TXNUTR202608033964047161,Funds Credited,UDALGURI,ASSAM,No,2026-08-03 12:22:48.204881,,Enterprise System
TR00459154,ACC00007770,MER00001130,CD00008143,2023-07-21 13:30:02,Online Payment,Mobile Banking,Success,84788.21,INR,TXNUTR202608039467679629,Online Payment to New Prabhu Online,BHADRAK,ODISHA,No,2026-08-03 12:22:48.205881,,Enterprise System
TR00459155,ACC00007748,,CD00008121,2018-05-23 05:11:46,Credit,RTGS,Success,1399642.12,INR,TXNUTR202608032771625113,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:48.205881,,Enterprise System
TR00459156,ACC00007738,,CD00008110,2026-02-05 14:36:37,Credit,UPI,Success,3006.84,INR,TXNUTR202608031044539560,Funds Credited,SALEM,TAMIL NADU,No,2026-08-03 12:22:48.205881,,Enterprise System
TR00459157,ACC00007706,MER00001134,CD00008071,2026-02-10 22:20:05,POS Purchase,POS,Success,66804.43,INR,TXNUTR202608038451983080,POS Purchase at Shree Kakar Academy,ANAND,GUJARAT,No,2026-08-03 12:22:48.205881,,Enterprise System
TR00459158,ACC00007716,,,2025-01-11 13:52:25,Debit,Mobile Banking,Success,90482.17,INR,TXNUTR202608032101431709,Funds Debited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:48.205881,,Enterprise System
TR00459159,ACC00007713,,CD00008078,2015-08-10 15:39:10,Credit,Branch,Success,29135.35,INR,TXNUTR202608031308285803,Funds Credited,UDALGURI,ASSAM,No,2026-08-03 12:22:48.205881,,Enterprise System
TR00459160,ACC00007722,,,2018-12-28 15:11:57,Transfer,RTGS,Success,733341.84,INR,TXNUTR202608034134770811,RTGS Transfer,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:48.206885,,Enterprise System
TR00459161,ACC00007701,MER00001143,CD00008065,2026-01-28 06:37:44,POS Purchase,POS,Success,5585.92,INR,TXNUTR202608033942968016,POS Purchase at Modern Trivedi Cafe,ETAH,UTTAR PRADESH,No,2026-08-03 12:22:48.206885,,Enterprise System
TR00459162,ACC00007726,,CD00008095,2021-12-12 07:00:37,Debit,ATM,Success,12086.08,INR,TXNUTR202608038232810173,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:48.206885,,Enterprise System
TR00459163,ACC00007761,,CD00008133,2022-05-01 06:04:03,Debit,POS,Success,28133.72,INR,TXNUTR202608031029440287,Funds Debited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:48.206885,,Enterprise System
TR00459164,ACC00007759,,CD00008131,2021-11-20 13:22:41,Credit,Branch,Success,69857.76,INR,TXNUTR202608037709659946,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:48.206885,,Enterprise System
TR00459165,ACC00007764,,,2022-08-21 05:57:52,Withdrawal,ATM,Success,11700.62,INR,TXNUTR202608030087979927,Cash Withdrawal,SALEM,TAMIL NADU,No,2026-08-03 12:22:48.206885,,Enterprise System
TR00459166,ACC00007712,MER00001121,CD00008077,2018-10-17 18:13:14,Online Payment,Online Banking,Success,89231.23,INR,TXNUTR202608031619248890,Online Payment to Modern Gill Clinic,CHENNAI,TAMIL NADU,No,2026-08-03 12:22:48.207882,,Enterprise System
TR00459167,ACC00007703,,,2023-10-20 01:01:17,Credit,UPI,Success,1997.56,INR,TXNUTR202608030399314198,Funds Credited,KAUSHAMBI,UTTAR PRADESH,No,2026-08-03 12:22:48.207882,,Enterprise System
TR00459168,ACC00007705,,CD00008070,2018-10-17 08:14:06,Withdrawal,Branch,Success,77824.89,INR,TXNUTR202608032875989116,Cash Withdrawal,VIKARABAD,TELANGANA,No,2026-08-03 12:22:48.207882,,Enterprise System
TR00459169,ACC00007707,MER00001103,CD00008073,2022-12-05 03:37:02,Online Payment,Mobile Banking,Success,48789.35,INR,TXNUTR202608033831607229,Online Payment to Om Salvi Fresh,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:48.207882,,Enterprise System
TR00459170,ACC00007730,,CD00008099,2017-12-28 06:36:57,Transfer,Mobile Banking,Success,73187.76,INR,TXNUTR202608031284131347,Mobile Banking Transfer,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:48.207882,,Enterprise System
TR00459171,ACC00007742,,CD00008115,2019-01-05 22:09:09,Credit,UPI,Success,7905.09,INR,TXNUTR202608035534415814,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:48.207882,,Enterprise System
TR00459172,ACC00007750,,CD00008123,2024-04-13 13:51:58,Debit,UPI,Success,22158.69,INR,TXNUTR202608037644150103,Funds Debited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:48.207882,,Enterprise System
TR00459173,ACC00007755,,CD00008127,2026-01-29 11:27:28,Debit,POS,Success,53634.68,INR,TXNUTR202608036564698856,Funds Debited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:48.207882,,Enterprise System
TR00459174,ACC00007713,,CD00008078,2017-03-12 07:16:08,Withdrawal,Branch,Success,98751.77,INR,TXNUTR202608037465498273,Cash Withdrawal,UDALGURI,ASSAM,No,2026-08-03 12:22:48.207882,,Enterprise System
TR00459175,ACC00007720,,CD00008088,2026-06-09 11:21:46,Credit,RTGS,Success,1205995.48,INR,TXNUTR202608039867791949,Funds Credited,UDALGURI,ASSAM,No,2026-08-03 12:22:48.207882,,Enterprise System
TR00459176,ACC00007743,,CD00008116,2013-01-23 09:19:52,Credit,RTGS,Success,334341.26,INR,TXNUTR202608035608850900,Funds Credited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:48.209475,,Enterprise System
TR00459177,ACC00007729,,,2024-10-10 11:38:32,Credit,RTGS,Success,306720.29,INR,TXNUTR202608031063732636,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:48.209475,,Enterprise System
