USER_TYPE,USER_ID,MOCK_PASSWORD,STATUS,DESIGNATION (IF REQUIRED)
CUSTOMER,CUST00003758,Cust@3758x,ACTIVE, 
CUSTOMER,CUST00003759,Cust@3759x,DORMANT, 
CUSTOMER,CUST00003760,Cust@3760x,ACTIVE, 
CUSTOMER,CUST00003761,Cust@3761x,ACTIVE, 
CUSTOMER,CUST00003762,Cust@3762x,ACTIVE, 
CUSTOMER,CUST00003763,Cust@3763x,ACTIVE, 
CUSTOMER,CUST00003764,Cust@3764x,ACTIVE, 
CUSTOMER,CUST00003765,Cust@3765x,CLOSED, 
CUSTOMER,CUST00003766,Cust@3766x,ACTIVE, 
CUSTOMER,CUST00003767,Cust@3767x,ACTIVE, 
CUSTOMER,CUST00003768,Cust@3768x,ACTIVE, 
CUSTOMER,CUST00003769,Cust@3769x,ACTIVE, 
CUSTOMER,CUST00003770,Cust@3770x,ACTIVE, 
CUSTOMER,CUST00003771,Cust@3771x,DORMANT, 
CUSTOMER,CUST00003772,Cust@3772x,ACTIVE, 
CUSTOMER,CUST00003773,Cust@3773x,ACTIVE, 
CUSTOMER,CUST00003774,Cust@3774x,ACTIVE, 
CUSTOMER,CUST00003775,Cust@3775x,ACTIVE, 
CUSTOMER,CUST00003776,Cust@3776x,DORMANT, 
CUSTOMER,CUST00003777,Cust@3777x,ACTIVE, 
CUSTOMER,CUST00003778,Cust@3778x,ACTIVE, 
CUSTOMER,CUST00003779,Cust@3779x,ACTIVE, 
CUSTOMER,CUST00003780,Cust@3780x,ACTIVE, 
CUSTOMER,CUST00003781,Cust@3781x,ACTIVE, 
CUSTOMER,CUST00003782,Cust@3782x,ACTIVE, 
CUSTOMER,CUST00003783,Cust@3783x,ACTIVE, 
CUSTOMER,CUST00003784,Cust@3784x,ACTIVE, 
CUSTOMER,CUST00003785,Cust@3785x,DORMANT, 
CUSTOMER,CUST00003786,Cust@3786x,ACTIVE, 
CUSTOMER,CUST00003787,Cust@3787x,ACTIVE, 
CUSTOMER,CUST00003788,Cust@3788x,ACTIVE, 
CUSTOMER,CUST00003789,Cust@3789x,ACTIVE, 
CUSTOMER,CUST00003790,Cust@3790x,ACTIVE, 
CUSTOMER,CUST00003791,Cust@3791x,ACTIVE, 
CUSTOMER,CUST00003792,Cust@3792x,ACTIVE, 
CUSTOMER,CUST00003793,Cust@3793x,ACTIVE, 
CUSTOMER,CUST00003794,Cust@3794x,ACTIVE, 
CUSTOMER,CUST00003795,Cust@3795x,ACTIVE, 
CUSTOMER,CUST00003796,Cust@3796x,ACTIVE, 
CUSTOMER,CUST00003797,Cust@3797x,ACTIVE, 
CUSTOMER,CUST00003798,Cust@3798x,ACTIVE, 
CUSTOMER,CUST00003799,Cust@3799x,ACTIVE, 
CUSTOMER,CUST00003800,Cust@3800x,ACTIVE, 
CUSTOMER,CUST00003801,Cust@3801x,ACTIVE, 
CUSTOMER,CUST00003802,Cust@3802x,ACTIVE, 
CUSTOMER,CUST00003803,Cust@3803x,DORMANT, 
CUSTOMER,CUST00003804,Cust@3804x,ACTIVE, 
CUSTOMER,CUST00003805,Cust@3805x,ACTIVE, 
CUSTOMER,CUST00003806,Cust@3806x,ACTIVE, 
CUSTOMER,CUST00003807,Cust@3807x,ACTIVE, 
CUSTOMER,CUST00003808,Cust@3808x,ACTIVE, 
CUSTOMER,CUST00003809,Cust@3809x,ACTIVE, 
CUSTOMER,CUST00003810,Cust@3810x,ACTIVE, 
CUSTOMER,CUST00003811,Cust@3811x,ACTIVE, 
CUSTOMER,CUST00003812,Cust@3812x,ACTIVE, 
CUSTOMER,CUST00003813,Cust@3813x,ACTIVE, 
CUSTOMER,CUST00003814,Cust@3814x,ACTIVE, 
CUSTOMER,CUST00003815,Cust@3815x,ACTIVE, 
CUSTOMER,CUST00003816,Cust@3816x,ACTIVE, 
CUSTOMER,CUST00003817,Cust@3817x,ACTIVE, 
CUSTOMER,CUST00003818,Cust@3818x,ACTIVE, 
CUSTOMER,CUST00003819,Cust@3819x,ACTIVE, 
CUSTOMER,CUST00003820,Cust@3820x,ACTIVE, 
CUSTOMER,CUST00003821,Cust@3821x,ACTIVE, 
CUSTOMER,CUST00003822,Cust@3822x,ACTIVE, 
CUSTOMER,CUST00003823,Cust@3823x,ACTIVE, 
CUSTOMER,CUST00003824,Cust@3824x,ACTIVE, 
CUSTOMER,CUST00003825,Cust@3825x,ACTIVE, 
CUSTOMER,CUST00003826,Cust@3826x,ACTIVE, 
CUSTOMER,CUST00003827,Cust@3827x,ACTIVE, 
CUSTOMER,CUST00003828,Cust@3828x,BLOCKED, 
CUSTOMER,CUST00003829,Cust@3829x,ACTIVE, 
CUSTOMER,CUST00003830,Cust@3830x,ACTIVE, 
CUSTOMER,CUST00003831,Cust@3831x,ACTIVE, 
CUSTOMER,CUST00003832,Cust@3832x,ACTIVE, 
CUSTOMER,CUST00003833,Cust@3833x,DORMANT, 
CUSTOMER,CUST00003834,Cust@3834x,ACTIVE, 
CUSTOMER,CUST00003835,Cust@3835x,ACTIVE, 
CUSTOMER,CUST00003836,Cust@3836x,ACTIVE, 
CUSTOMER,CUST00003837,Cust@3837x,ACTIVE, 
CUSTOMER,CUST00003838,Cust@3838x,CLOSED, 
CUSTOMER,CUST00003839,Cust@3839x,ACTIVE, 
CUSTOMER,CUST00003840,Cust@3840x,ACTIVE, 
CUSTOMER,CUST00003841,Cust@3841x,CLOSED, 
CUSTOMER,CUST00003842,Cust@3842x,ACTIVE, 
CUSTOMER,CUST00003843,Cust@3843x,ACTIVE, 
CUSTOMER,CUST00003844,Cust@3844x,ACTIVE, 
CUSTOMER,CUST00003845,Cust@3845x,ACTIVE, 
CUSTOMER,CUST00003846,Cust@3846x,ACTIVE, 
CUSTOMER,CUST00003847,Cust@3847x,CLOSED, 
CUSTOMER,CUST00003848,Cust@3848x,DORMANT, 
CUSTOMER,CUST00003849,Cust@3849x,ACTIVE, 
CUSTOMER,CUST00003850,Cust@3850x,ACTIVE, 
CUSTOMER,CUST00003851,Cust@3851x,ACTIVE, 
CUSTOMER,CUST00003852,Cust@3852x,ACTIVE, 
CUSTOMER,CUST00003853,Cust@3853x,ACTIVE, 
CUSTOMER,CUST00003854,Cust@3854x,DORMANT, 
CUSTOMER,CUST00003855,Cust@3855x,ACTIVE, 
CUSTOMER,CUST00003856,Cust@3856x,ACTIVE, 
CUSTOMER,CUST00003857,Cust@3857x,ACTIVE, 
CUSTOMER,CUST00003858,Cust@3858x,DORMANT, 
CUSTOMER,CUST00003859,Cust@3859x,ACTIVE, 
CUSTOMER,CUST00003860,Cust@3860x,ACTIVE, 
CUSTOMER,CUST00003861,Cust@3861x,ACTIVE, 
CUSTOMER,CUST00003862,Cust@3862x,ACTIVE, 
CUSTOMER,CUST00003863,Cust@3863x,ACTIVE, 
CUSTOMER,CUST00003864,Cust@3864x,ACTIVE, 
CUSTOMER,CUST00003865,Cust@3865x,ACTIVE, 
CUSTOMER,CUST00003866,Cust@3866x,ACTIVE, 
CUSTOMER,CUST00003867,Cust@3867x,ACTIVE, 
CUSTOMER,CUST00003868,Cust@3868x,ACTIVE, 
CUSTOMER,CUST00003869,Cust@3869x,ACTIVE, 
CUSTOMER,CUST00003870,Cust@3870x,DORMANT, 
CUSTOMER,CUST00003871,Cust@3871x,ACTIVE, 
CUSTOMER,CUST00003872,Cust@3872x,ACTIVE, 
CUSTOMER,CUST00003873,Cust@3873x,ACTIVE, 
CUSTOMER,CUST00003874,Cust@3874x,DORMANT, 
CUSTOMER,CUST00003875,Cust@3875x,ACTIVE, 
CUSTOMER,CUST00003876,Cust@3876x,ACTIVE, 
CUSTOMER,CUST00003877,Cust@3877x,ACTIVE, 
CUSTOMER,CUST00003878,Cust@3878x,ACTIVE, 
CUSTOMER,CUST00003879,Cust@3879x,ACTIVE, 
CUSTOMER,CUST00003880,Cust@3880x,ACTIVE, 
CUSTOMER,CUST00003881,Cust@3881x,ACTIVE, 
CUSTOMER,CUST00003882,Cust@3882x,ACTIVE, 
CUSTOMER,CUST00003883,Cust@3883x,ACTIVE, 
CUSTOMER,CUST00003884,Cust@3884x,ACTIVE, 
CUSTOMER,CUST00003885,Cust@3885x,ACTIVE, 
CUSTOMER,CUST00003886,Cust@3886x,ACTIVE, 
CUSTOMER,CUST00003887,Cust@3887x,ACTIVE, 
CUSTOMER,CUST00003888,Cust@3888x,ACTIVE, 
CUSTOMER,CUST00003889,Cust@3889x,ACTIVE, 
CUSTOMER,CUST00003890,Cust@3890x,ACTIVE, 
CUSTOMER,CUST00003891,Cust@3891x,BLOCKED, 
CUSTOMER,CUST00003892,Cust@3892x,ACTIVE, 
CUSTOMER,CUST00003893,Cust@3893x,ACTIVE, 
CUSTOMER,CUST00003894,Cust@3894x,ACTIVE, 
CUSTOMER,CUST00003895,Cust@3895x,CLOSED, 
CUSTOMER,CUST00003896,Cust@3896x,BLOCKED, 
CUSTOMER,CUST00003897,Cust@3897x,CLOSED, 
CUSTOMER,CUST00003898,Cust@3898x,ACTIVE, 
CUSTOMER,CUST00003899,Cust@3899x,ACTIVE, 
CUSTOMER,CUST00003900,Cust@3900x,ACTIVE, 
CUSTOMER,CUST00003901,Cust@3901x,ACTIVE, 
CUSTOMER,CUST00003902,Cust@3902x,ACTIVE, 
CUSTOMER,CUST00003903,Cust@3903x,ACTIVE, 
CUSTOMER,CUST00003904,Cust@3904x,ACTIVE, 
CUSTOMER,CUST00003905,Cust@3905x,ACTIVE, 
CUSTOMER,CUST00003906,Cust@3906x,ACTIVE, 
CUSTOMER,CUST00003907,Cust@3907x,ACTIVE, 
CUSTOMER,CUST00003908,Cust@3908x,ACTIVE, 
CUSTOMER,CUST00003909,Cust@3909x,ACTIVE, 
CUSTOMER,CUST00003910,Cust@3910x,ACTIVE, 
CUSTOMER,CUST00003911,Cust@3911x,ACTIVE, 
CUSTOMER,CUST00003912,Cust@3912x,ACTIVE, 
CUSTOMER,CUST00003913,Cust@3913x,DORMANT, 
CUSTOMER,CUST00003914,Cust@3914x,DORMANT, 
CUSTOMER,CUST00003915,Cust@3915x,ACTIVE, 
CUSTOMER,CUST00003916,Cust@3916x,DORMANT, 
CUSTOMER,CUST00003917,Cust@3917x,ACTIVE, 
CUSTOMER,CUST00003918,Cust@3918x,ACTIVE, 
CUSTOMER,CUST00003919,Cust@3919x,ACTIVE, 
CUSTOMER,CUST00003920,Cust@3920x,ACTIVE, 
CUSTOMER,CUST00003921,Cust@3921x,ACTIVE, 
CUSTOMER,CUST00003922,Cust@3922x,DORMANT, 
CUSTOMER,CUST00003923,Cust@3923x,ACTIVE, 
CUSTOMER,CUST00003924,Cust@3924x,ACTIVE, 
CUSTOMER,CUST00003925,Cust@3925x,CLOSED, 
CUSTOMER,CUST00003926,Cust@3926x,ACTIVE, 
CUSTOMER,CUST00003927,Cust@3927x,ACTIVE, 
CUSTOMER,CUST00003928,Cust@3928x,DORMANT, 
CUSTOMER,CUST00003929,Cust@3929x,ACTIVE, 
CUSTOMER,CUST00003930,Cust@3930x,ACTIVE, 
CUSTOMER,CUST00003931,Cust@3931x,ACTIVE, 
CUSTOMER,CUST00003932,Cust@3932x,ACTIVE, 
CUSTOMER,CUST00003933,Cust@3933x,ACTIVE, 
CUSTOMER,CUST00003934,Cust@3934x,ACTIVE, 
CUSTOMER,CUST00003935,Cust@3935x,ACTIVE, 
CUSTOMER,CUST00003936,Cust@3936x,ACTIVE, 
CUSTOMER,CUST00003937,Cust@3937x,BLOCKED, 
CUSTOMER,CUST00003938,Cust@3938x,ACTIVE, 
CUSTOMER,CUST00003939,Cust@3939x,BLOCKED, 
CUSTOMER,CUST00003940,Cust@3940x,ACTIVE, 
CUSTOMER,CUST00003941,Cust@3941x,DORMANT, 
CUSTOMER,CUST00003942,Cust@3942x,ACTIVE, 
CUSTOMER,CUST00003943,Cust@3943x,ACTIVE, 
CUSTOMER,CUST00003944,Cust@3944x,ACTIVE, 
CUSTOMER,CUST00003945,Cust@3945x,ACTIVE, 
CUSTOMER,CUST00003946,Cust@3946x,ACTIVE, 
CUSTOMER,CUST00003947,Cust@3947x,DORMANT, 
CUSTOMER,CUST00003948,Cust@3948x,ACTIVE, 
CUSTOMER,CUST00003949,Cust@3949x,BLOCKED, 
CUSTOMER,CUST00003950,Cust@3950x,ACTIVE, 
CUSTOMER,CUST00003951,Cust@3951x,ACTIVE, 
CUSTOMER,CUST00003952,Cust@3952x,ACTIVE, 
CUSTOMER,CUST00003953,Cust@3953x,ACTIVE, 
CUSTOMER,CUST00003954,Cust@3954x,ACTIVE, 
CUSTOMER,CUST00003955,Cust@3955x,ACTIVE, 
CUSTOMER,CUST00003956,Cust@3956x,ACTIVE, 
CUSTOMER,CUST00003957,Cust@3957x,ACTIVE, 
CUSTOMER,CUST00003958,Cust@3958x,ACTIVE, 
CUSTOMER,CUST00003959,Cust@3959x,ACTIVE, 
CUSTOMER,CUST00003960,Cust@3960x,ACTIVE, 
CUSTOMER,CUST00003961,Cust@3961x,ACTIVE, 
CUSTOMER,CUST00003962,Cust@3962x,ACTIVE, 
CUSTOMER,CUST00003963,Cust@3963x,ACTIVE, 
CUSTOMER,CUST00003964,Cust@3964x,ACTIVE, 
CUSTOMER,CUST00003965,Cust@3965x,ACTIVE, 
CUSTOMER,CUST00003966,Cust@3966x,ACTIVE, 
CUSTOMER,CUST00003967,Cust@3967x,ACTIVE, 
CUSTOMER,CUST00003968,Cust@3968x,ACTIVE, 
CUSTOMER,CUST00003969,Cust@3969x,ACTIVE, 
CUSTOMER,CUST00003970,Cust@3970x,ACTIVE, 
CUSTOMER,CUST00003971,Cust@3971x,DORMANT, 
CUSTOMER,CUST00003972,Cust@3972x,ACTIVE, 
CUSTOMER,CUST00003973,Cust@3973x,ACTIVE, 
CUSTOMER,CUST00003974,Cust@3974x,ACTIVE, 
CUSTOMER,CUST00003975,Cust@3975x,ACTIVE, 
CUSTOMER,CUST00003976,Cust@3976x,ACTIVE, 
CUSTOMER,CUST00003977,Cust@3977x,ACTIVE, 
CUSTOMER,CUST00003978,Cust@3978x,ACTIVE, 
CUSTOMER,CUST00003979,Cust@3979x,ACTIVE, 
CUSTOMER,CUST00003980,Cust@3980x,ACTIVE, 
CUSTOMER,CUST00003981,Cust@3981x,BLOCKED, 
CUSTOMER,CUST00003982,Cust@3982x,ACTIVE, 
CUSTOMER,CUST00003983,Cust@3983x,ACTIVE, 
CUSTOMER,CUST00003984,Cust@3984x,ACTIVE, 
CUSTOMER,CUST00003985,Cust@3985x,ACTIVE, 
CUSTOMER,CUST00003986,Cust@3986x,ACTIVE, 
CUSTOMER,CUST00003987,Cust@3987x,ACTIVE, 
CUSTOMER,CUST00003988,Cust@3988x,ACTIVE, 
CUSTOMER,CUST00003989,Cust@3989x,ACTIVE, 
CUSTOMER,CUST00003990,Cust@3990x,ACTIVE, 
CUSTOMER,CUST00003991,Cust@3991x,ACTIVE, 
CUSTOMER,CUST00003992,Cust@3992x,ACTIVE, 
CUSTOMER,CUST00003993,Cust@3993x,ACTIVE, 
CUSTOMER,CUST00003994,Cust@3994x,ACTIVE, 
CUSTOMER,CUST00003995,Cust@3995x,DORMANT, 
CUSTOMER,CUST00003996,Cust@3996x,ACTIVE, 
CUSTOMER,CUST00003997,Cust@3997x,ACTIVE, 
CUSTOMER,CUST00003998,Cust@3998x,DORMANT, 
CUSTOMER,CUST00003999,Cust@3999x,ACTIVE, 
CUSTOMER,CUST00004000,Cust@4000x,ACTIVE, 
CUSTOMER,CUST00004001,Cust@4001x,ACTIVE, 
CUSTOMER,CUST00004002,Cust@4002x,ACTIVE, 
CUSTOMER,CUST00004003,Cust@4003x,DORMANT, 
CUSTOMER,CUST00004004,Cust@4004x,ACTIVE, 
CUSTOMER,CUST00004005,Cust@4005x,ACTIVE, 
CUSTOMER,CUST00004006,Cust@4006x,ACTIVE, 
CUSTOMER,CUST00004007,Cust@4007x,ACTIVE, 
CUSTOMER,CUST00004008,Cust@4008x,ACTIVE, 
CUSTOMER,CUST00004009,Cust@4009x,ACTIVE, 
CUSTOMER,CUST00004010,Cust@4010x,ACTIVE, 
CUSTOMER,CUST00004011,Cust@4011x,ACTIVE, 
CUSTOMER,CUST00004012,Cust@4012x,ACTIVE, 
CUSTOMER,CUST00004013,Cust@4013x,ACTIVE, 
CUSTOMER,CUST00004014,Cust@4014x,ACTIVE, 
CUSTOMER,CUST00004015,Cust@4015x,ACTIVE, 
CUSTOMER,CUST00004016,Cust@4016x,ACTIVE, 
CUSTOMER,CUST00004017,Cust@4017x,ACTIVE, 
CUSTOMER,CUST00004018,Cust@4018x,ACTIVE, 
CUSTOMER,CUST00004019,Cust@4019x,ACTIVE, 
CUSTOMER,CUST00004020,Cust@4020x,ACTIVE, 
CUSTOMER,CUST00004021,Cust@4021x,ACTIVE, 
CUSTOMER,CUST00004022,Cust@4022x,ACTIVE, 
CUSTOMER,CUST00004023,Cust@4023x,ACTIVE, 
CUSTOMER,CUST00004024,Cust@4024x,ACTIVE, 
CUSTOMER,CUST00004025,Cust@4025x,ACTIVE, 
CUSTOMER,CUST00004026,Cust@4026x,ACTIVE, 
CUSTOMER,CUST00004027,Cust@4027x,ACTIVE, 
CUSTOMER,CUST00004028,Cust@4028x,ACTIVE, 
CUSTOMER,CUST00004029,Cust@4029x,ACTIVE, 
CUSTOMER,CUST00004030,Cust@4030x,ACTIVE, 
CUSTOMER,CUST00004031,Cust@4031x,ACTIVE, 
CUSTOMER,CUST00004032,Cust@4032x,ACTIVE, 
CUSTOMER,CUST00004033,Cust@4033x,ACTIVE, 
CUSTOMER,CUST00004034,Cust@4034x,ACTIVE, 
CUSTOMER,CUST00004035,Cust@4035x,DORMANT, 
CUSTOMER,CUST00004036,Cust@4036x,ACTIVE, 
CUSTOMER,CUST00004037,Cust@4037x,ACTIVE, 
CUSTOMER,CUST00004038,Cust@4038x,BLOCKED, 
CUSTOMER,CUST00004039,Cust@4039x,ACTIVE, 
CUSTOMER,CUST00004040,Cust@4040x,ACTIVE, 
CUSTOMER,CUST00004041,Cust@4041x,ACTIVE, 
CUSTOMER,CUST00004042,Cust@4042x,ACTIVE, 
CUSTOMER,CUST00004043,Cust@4043x,ACTIVE, 
CUSTOMER,CUST00004044,Cust@4044x,ACTIVE, 
CUSTOMER,CUST00004045,Cust@4045x,ACTIVE, 
CUSTOMER,CUST00004046,Cust@4046x,ACTIVE, 
CUSTOMER,CUST00004047,Cust@4047x,ACTIVE, 
CUSTOMER,CUST00004048,Cust@4048x,ACTIVE, 
CUSTOMER,CUST00004049,Cust@4049x,ACTIVE, 
CUSTOMER,CUST00004050,Cust@4050x,ACTIVE, 
CUSTOMER,CUST00004051,Cust@4051x,ACTIVE, 
CUSTOMER,CUST00004052,Cust@4052x,ACTIVE, 
CUSTOMER,CUST00004053,Cust@4053x,ACTIVE, 
CUSTOMER,CUST00004054,Cust@4054x,ACTIVE, 
CUSTOMER,CUST00004055,Cust@4055x,ACTIVE, 
CUSTOMER,CUST00004056,Cust@4056x,ACTIVE, 
CUSTOMER,CUST00004057,Cust@4057x,DORMANT, 
CUSTOMER,CUST00004058,Cust@4058x,ACTIVE, 
CUSTOMER,CUST00004059,Cust@4059x,ACTIVE, 
CUSTOMER,CUST00004060,Cust@4060x,DORMANT, 
CUSTOMER,CUST00004061,Cust@4061x,ACTIVE, 
CUSTOMER,CUST00004062,Cust@4062x,ACTIVE, 
CUSTOMER,CUST00004063,Cust@4063x,ACTIVE, 
CUSTOMER,CUST00004064,Cust@4064x,ACTIVE, 
CUSTOMER,CUST00004065,Cust@4065x,DORMANT, 
CUSTOMER,CUST00004066,Cust@4066x,CLOSED, 
CUSTOMER,CUST00004067,Cust@4067x,ACTIVE, 
CUSTOMER,CUST00004068,Cust@4068x,ACTIVE, 
CUSTOMER,CUST00004069,Cust@4069x,ACTIVE, 
CUSTOMER,CUST00004070,Cust@4070x,CLOSED, 
CUSTOMER,CUST00004071,Cust@4071x,ACTIVE, 
CUSTOMER,CUST00004072,Cust@4072x,ACTIVE, 
CUSTOMER,CUST00004073,Cust@4073x,ACTIVE, 
CUSTOMER,CUST00004074,Cust@4074x,ACTIVE, 
CUSTOMER,CUST00004075,Cust@4075x,ACTIVE, 
CUSTOMER,CUST00004076,Cust@4076x,ACTIVE, 
CUSTOMER,CUST00004077,Cust@4077x,ACTIVE, 
CUSTOMER,CUST00004078,Cust@4078x,ACTIVE, 
CUSTOMER,CUST00004079,Cust@4079x,ACTIVE, 
CUSTOMER,CUST00004080,Cust@4080x,ACTIVE, 
CUSTOMER,CUST00004081,Cust@4081x,ACTIVE, 
CUSTOMER,CUST00004082,Cust@4082x,ACTIVE, 
CUSTOMER,CUST00004083,Cust@4083x,ACTIVE, 
CUSTOMER,CUST00004084,Cust@4084x,ACTIVE, 
CUSTOMER,CUST00004085,Cust@4085x,ACTIVE, 
CUSTOMER,CUST00004086,Cust@4086x,ACTIVE, 
CUSTOMER,CUST00004087,Cust@4087x,ACTIVE, 
CUSTOMER,CUST00004088,Cust@4088x,ACTIVE, 
CUSTOMER,CUST00004089,Cust@4089x,ACTIVE, 
CUSTOMER,CUST00004090,Cust@4090x,ACTIVE, 
CUSTOMER,CUST00004091,Cust@4091x,ACTIVE, 
CUSTOMER,CUST00004092,Cust@4092x,ACTIVE, 
CUSTOMER,CUST00004093,Cust@4093x,ACTIVE, 
CUSTOMER,CUST00004094,Cust@4094x,DORMANT, 
CUSTOMER,CUST00004095,Cust@4095x,ACTIVE, 
CUSTOMER,CUST00004096,Cust@4096x,ACTIVE, 
CUSTOMER,CUST00004097,Cust@4097x,ACTIVE, 
CUSTOMER,CUST00004098,Cust@4098x,ACTIVE, 
CUSTOMER,CUST00004099,Cust@4099x,ACTIVE, 
CUSTOMER,CUST00004100,Cust@4100x,ACTIVE, 
CUSTOMER,CUST00004101,Cust@4101x,ACTIVE, 
CUSTOMER,CUST00004102,Cust@4102x,ACTIVE, 
CUSTOMER,CUST00004103,Cust@4103x,ACTIVE, 
CUSTOMER,CUST00004104,Cust@4104x,ACTIVE, 
CUSTOMER,CUST00004105,Cust@4105x,ACTIVE, 
CUSTOMER,CUST00004106,Cust@4106x,ACTIVE, 
CUSTOMER,CUST00004107,Cust@4107x,ACTIVE, 
CUSTOMER,CUST00004108,Cust@4108x,ACTIVE, 
CUSTOMER,CUST00004109,Cust@4109x,DORMANT, 
CUSTOMER,CUST00004110,Cust@4110x,ACTIVE, 
CUSTOMER,CUST00004111,Cust@4111x,ACTIVE, 
CUSTOMER,CUST00004112,Cust@4112x,ACTIVE, 
CUSTOMER,CUST00004113,Cust@4113x,ACTIVE, 
CUSTOMER,CUST00004114,Cust@4114x,ACTIVE, 
CUSTOMER,CUST00004115,Cust@4115x,ACTIVE, 
CUSTOMER,CUST00004116,Cust@4116x,ACTIVE, 
CUSTOMER,CUST00004117,Cust@4117x,ACTIVE, 
CUSTOMER,CUST00004118,Cust@4118x,ACTIVE, 
CUSTOMER,CUST00004119,Cust@4119x,ACTIVE, 
CUSTOMER,CUST00004120,Cust@4120x,ACTIVE, 
CUSTOMER,CUST00004121,Cust@4121x,ACTIVE, 
CUSTOMER,CUST00004122,Cust@4122x,ACTIVE, 
CUSTOMER,CUST00004123,Cust@4123x,ACTIVE, 
CUSTOMER,CUST00004124,Cust@4124x,DORMANT, 
CUSTOMER,CUST00004125,Cust@4125x,ACTIVE, 
CUSTOMER,CUST00004126,Cust@4126x,BLOCKED, 
CUSTOMER,CUST00004127,Cust@4127x,ACTIVE, 
CUSTOMER,CUST00004128,Cust@4128x,ACTIVE, 
CUSTOMER,CUST00004129,Cust@4129x,ACTIVE, 
CUSTOMER,CUST00004130,Cust@4130x,BLOCKED, 
CUSTOMER,CUST00004131,Cust@4131x,ACTIVE, 
CUSTOMER,CUST00004132,Cust@4132x,ACTIVE, 
CUSTOMER,CUST00004133,Cust@4133x,DORMANT, 
CUSTOMER,CUST00004134,Cust@4134x,ACTIVE, 
CUSTOMER,CUST00004135,Cust@4135x,ACTIVE, 
CUSTOMER,CUST00004136,Cust@4136x,BLOCKED, 
CUSTOMER,CUST00004137,Cust@4137x,ACTIVE, 
CUSTOMER,CUST00004138,Cust@4138x,ACTIVE, 
CUSTOMER,CUST00004139,Cust@4139x,ACTIVE, 
CUSTOMER,CUST00004140,Cust@4140x,ACTIVE, 
CUSTOMER,CUST00004141,Cust@4141x,ACTIVE, 
CUSTOMER,CUST00004142,Cust@4142x,ACTIVE, 
CUSTOMER,CUST00004143,Cust@4143x,ACTIVE, 
CUSTOMER,CUST00004144,Cust@4144x,ACTIVE, 
CUSTOMER,CUST00004145,Cust@4145x,ACTIVE, 
CUSTOMER,CUST00004146,Cust@4146x,ACTIVE, 
CUSTOMER,CUST00004147,Cust@4147x,ACTIVE, 
CUSTOMER,CUST00004148,Cust@4148x,ACTIVE, 
CUSTOMER,CUST00004149,Cust@4149x,ACTIVE, 
CUSTOMER,CUST00004150,Cust@4150x,ACTIVE, 
CUSTOMER,CUST00004151,Cust@4151x,ACTIVE, 
CUSTOMER,CUST00004152,Cust@4152x,ACTIVE, 
CUSTOMER,CUST00004153,Cust@4153x,ACTIVE, 
CUSTOMER,CUST00004154,Cust@4154x,ACTIVE, 
CUSTOMER,CUST00004155,Cust@4155x,BLOCKED, 
CUSTOMER,CUST00004156,Cust@4156x,BLOCKED, 
CUSTOMER,CUST00004157,Cust@4157x,ACTIVE, 
CUSTOMER,CUST00004158,Cust@4158x,ACTIVE, 
CUSTOMER,CUST00004159,Cust@4159x,ACTIVE, 
CUSTOMER,CUST00004160,Cust@4160x,CLOSED, 
CUSTOMER,CUST00004161,Cust@4161x,ACTIVE, 
CUSTOMER,CUST00004162,Cust@4162x,ACTIVE, 
CUSTOMER,CUST00004163,Cust@4163x,BLOCKED, 
CUSTOMER,CUST00004164,Cust@4164x,ACTIVE, 
CUSTOMER,CUST00004165,Cust@4165x,DORMANT, 
CUSTOMER,CUST00004166,Cust@4166x,ACTIVE, 
CUSTOMER,CUST00004167,Cust@4167x,CLOSED, 
CUSTOMER,CUST00004168,Cust@4168x,ACTIVE, 
CUSTOMER,CUST00004169,Cust@4169x,ACTIVE, 
CUSTOMER,CUST00004170,Cust@4170x,ACTIVE, 
CUSTOMER,CUST00004171,Cust@4171x,ACTIVE, 
CUSTOMER,CUST00004172,Cust@4172x,ACTIVE, 
CUSTOMER,CUST00004173,Cust@4173x,ACTIVE, 
CUSTOMER,CUST00004174,Cust@4174x,ACTIVE, 
CUSTOMER,CUST00004175,Cust@4175x,ACTIVE, 
CUSTOMER,CUST00004176,Cust@4176x,ACTIVE, 
CUSTOMER,CUST00004177,Cust@4177x,ACTIVE, 
CUSTOMER,CUST00004178,Cust@4178x,BLOCKED, 
CUSTOMER,CUST00004179,Cust@4179x,ACTIVE, 
CUSTOMER,CUST00004180,Cust@4180x,ACTIVE, 
CUSTOMER,CUST00004181,Cust@4181x,ACTIVE, 
CUSTOMER,CUST00004182,Cust@4182x,BLOCKED, 
CUSTOMER,CUST00004183,Cust@4183x,ACTIVE, 
CUSTOMER,CUST00004184,Cust@4184x,ACTIVE, 
CUSTOMER,CUST00004185,Cust@4185x,DORMANT, 
CUSTOMER,CUST00004186,Cust@4186x,ACTIVE, 
CUSTOMER,CUST00004187,Cust@4187x,ACTIVE, 
CUSTOMER,CUST00004188,Cust@4188x,ACTIVE, 
CUSTOMER,CUST00004189,Cust@4189x,ACTIVE, 
CUSTOMER,CUST00004190,Cust@4190x,ACTIVE, 
CUSTOMER,CUST00004191,Cust@4191x,ACTIVE, 
CUSTOMER,CUST00004192,Cust@4192x,ACTIVE, 
CUSTOMER,CUST00004193,Cust@4193x,BLOCKED, 
CUSTOMER,CUST00004194,Cust@4194x,DORMANT, 
