card_id,account_id,card_number,card_type,network,issue_date,expiry_date,credit_limit,card_status,card_holder_name,cvv,pin_generation_status,contactless_enabled,international_usage_enabled,created_at,updated_at,source_system
CD00002967,ACC00002825,8050229779252018,Debit,Mastercard,2025-08-02,2030-08-01,0.0,Active,FAQID PARMER,191,Generated,Yes,No,2026-08-03 11:20:12.899287,,Enterprise System
CD00002968,ACC00002825,8895217726264411,Debit,Visa,2023-09-06,2028-09-04,0.0,Active,FAQID PARMER,184,Generated,Yes,No,2026-08-03 11:20:12.899287,,Enterprise System
CD00002969,ACC00002826,6167776226830500,Debit,Mastercard,2022-01-26,2027-01-25,0.0,Active,ZANSI BASSI,920,Generated,Yes,No,2026-08-03 11:20:12.899884,,Enterprise System
CD00002970,ACC00002826,8673727800524215,Debit,Visa,2025-12-06,2030-12-05,0.0,Active,ZANSI BASSI,405,Generated,Yes,No,2026-08-03 11:20:12.899884,,Enterprise System
CD00002971,ACC00002827,4679300991008213,Credit,RuPay,2016-02-05,2021-02-03,500000.0,Active,LUCKY KIBE,405,Generated,Yes,Yes,2026-08-03 11:20:12.899884,,Enterprise System
CD00002972,ACC00002829,2721755160206315,Debit,Mastercard,2020-11-18,2025-11-17,0.0,Active,FARHAN SHROFF,880,Generated,Yes,No,2026-08-03 11:20:12.901240,,Enterprise System
CD00002973,ACC00002830,7242459571654894,Debit,Mastercard,2021-04-09,2026-04-08,0.0,Active,BALVEER BORA,364,Generated,Yes,Yes,2026-08-03 11:20:12.901240,,Enterprise System
CD00002974,ACC00002831,2002148846751697,Debit,Visa,2023-02-04,2028-02-03,0.0,Active,BACHITTAR NANDA,932,Generated,Yes,Yes,2026-08-03 11:20:12.901240,,Enterprise System
CD00002975,ACC00002831,4583301079221683,Credit,RuPay,2018-05-09,2023-05-08,1000000.0,Active,BACHITTAR NANDA,717,Generated,Yes,No,2026-08-03 11:20:12.901240,,Enterprise System
CD00002976,ACC00002832,8626275139436187,Debit,Visa,2024-06-16,2029-06-15,0.0,Active,BRIJESH DUGAL,414,Generated,Yes,Yes,2026-08-03 11:20:12.902846,,Enterprise System
CD00002977,ACC00002834,5923302864405919,Debit,RuPay,2021-01-09,2026-01-08,0.0,Active,GEETIKA NANDA,600,Generated,Yes,No,2026-08-03 11:20:12.902846,,Enterprise System
CD00002978,ACC00002835,7991684100097996,Credit,Visa,2025-09-23,2030-09-22,100000.0,Active,REVA SARNA,957,Generated,Yes,No,2026-08-03 11:20:12.903936,,Enterprise System
CD00002979,ACC00002836,6334451805898013,Debit,Visa,2016-11-30,2021-11-29,0.0,Expired,HARITA SURA,625,Generated,Yes,No,2026-08-03 11:20:12.903936,,Enterprise System
CD00002980,ACC00002837,4879330813681345,Debit,Visa,2026-04-02,2031-04-01,0.0,Active,CHAMAN BAKSHI,580,Generated,Yes,Yes,2026-08-03 11:20:12.903936,,Enterprise System
CD00002981,ACC00002838,1487685488349824,Charge,RuPay,2026-03-06,2031-03-05,1000000.0,Active,FIYAZ DHAR,891,Generated,Yes,No,2026-08-03 11:20:12.904937,,Enterprise System
CD00002982,ACC00002838,6560509460644661,Debit,Visa,2024-07-19,2029-07-18,0.0,Lost,FIYAZ DHAR,519,Generated,Yes,No,2026-08-03 11:20:12.904937,,Enterprise System
CD00002983,ACC00002839,5494204500917586,Debit,Visa,2022-02-04,2027-02-03,0.0,Active,OMAJA SWAMINATHAN,931,Generated,Yes,Yes,2026-08-03 11:20:12.905952,,Enterprise System
CD00002984,ACC00002840,3681773949084133,Debit,Visa,2016-08-15,2021-08-14,0.0,Active,WRIDESH SAHA,975,Generated,Yes,No,2026-08-03 11:20:12.905952,,Enterprise System
CD00002985,ACC00002841,9212148411501244,Credit,Mastercard,2025-09-16,2030-09-15,1000000.0,Closed,DALAJA SOMAN,187,Generated,Yes,Yes,2026-08-03 11:20:12.905952,,Enterprise System
CD00002986,ACC00002843,2512626041563341,Credit,RuPay,2018-04-30,2023-04-29,100000.0,Active,NAKSH MAGAR,753,Generated,Yes,No,2026-08-03 11:20:12.906942,,Enterprise System
CD00002987,ACC00002844,9764272575066379,Debit,RuPay,2024-10-15,2029-10-14,0.0,Active,ABHIRAM MISTRY,110,Generated,Yes,Yes,2026-08-03 11:20:12.906942,,Enterprise System
CD00002988,ACC00002845,1507453170628883,Credit,RuPay,2019-09-24,2024-09-22,50000.0,Expired,JANAKI SRIVASTAVA,565,Generated,Yes,No,2026-08-03 11:20:12.907947,,Enterprise System
CD00002989,ACC00002846,3112265676262064,Charge,Visa,2023-04-29,2028-04-27,50000.0,Active,ABHA DUTT,233,Generated,Yes,No,2026-08-03 11:20:12.907947,,Enterprise System
CD00002990,ACC00002847,2192135144468271,Prepaid,Visa,2025-01-05,2030-01-04,10000.0,Expired,AVI CHATTERJEE,633,Generated,Yes,No,2026-08-03 11:20:12.908952,,Enterprise System
CD00002991,ACC00002848,6654261500664651,Debit,RuPay,2018-11-22,2023-11-21,0.0,Active,BHAVIKA GOPAL,325,Generated,Yes,No,2026-08-03 11:20:12.908952,,Enterprise System
CD00002992,ACC00002848,3364227734904594,Debit,Visa,2015-10-27,2020-10-25,0.0,Active,BHAVIKA GOPAL,915,Generated,Yes,No,2026-08-03 11:20:12.908952,,Enterprise System
CD00002993,ACC00002849,0734254230695039,Debit,RuPay,2025-09-29,2030-09-28,0.0,Active,VASANA BHATTI,845,Generated,Yes,No,2026-08-03 11:20:12.909945,,Enterprise System
CD00002994,ACC00002851,4341278090025171,Debit,Mastercard,2024-09-05,2029-09-04,0.0,Active,JASMIT RAMANATHAN,176,Generated,Yes,No,2026-08-03 11:20:12.909945,,Enterprise System
CD00002995,ACC00002851,7874096721426265,Debit,Mastercard,2024-09-27,2029-09-26,0.0,Active,JASMIT RAMANATHAN,690,Generated,Yes,No,2026-08-03 11:20:12.910944,,Enterprise System
CD00002996,ACC00002852,1179672000757101,Debit,Visa,2026-05-29,2031-05-28,0.0,Active,HEMAL GOSWAMI,805,Generated,Yes,No,2026-08-03 11:20:12.910944,,Enterprise System
CD00002997,ACC00002852,2679989981398333,Credit,Visa,2026-07-22,2031-07-21,200000.0,Active,HEMAL GOSWAMI,744,Generated,Yes,No,2026-08-03 11:20:12.910944,,Enterprise System
CD00002998,ACC00002853,6379197162602427,Debit,Visa,2020-12-14,2025-12-13,0.0,Active,SARA HARI,863,Pending,Yes,Yes,2026-08-03 11:20:12.910944,,Enterprise System
CD00002999,ACC00002854,5494232377282056,Debit,Visa,2024-01-29,2029-01-27,0.0,Active,AMOL KHOSLA,238,Generated,Yes,No,2026-08-03 11:20:12.912549,,Enterprise System
CD00003000,ACC00002855,4923801915989657,Credit,RuPay,2024-11-15,2029-11-14,200000.0,Active,JACOB DIVAN,753,Generated,Yes,Yes,2026-08-03 11:20:12.912549,,Enterprise System
CD00003001,ACC00002857,0091731782748471,Debit,Mastercard,2026-04-22,2031-04-21,0.0,Blocked,JONATHAN SASTRY,433,Generated,Yes,No,2026-08-03 11:20:12.913657,,Enterprise System
CD00003002,ACC00002859,9731185668274455,Debit,RuPay,2022-09-24,2027-09-23,0.0,Active,ARYAN BIR,485,Generated,Yes,No,2026-08-03 11:20:12.913657,,Enterprise System
CD00003003,ACC00002860,5989154492455736,Debit,Mastercard,2026-02-21,2031-02-20,0.0,Closed,VRITTI DASGUPTA,222,Generated,Yes,No,2026-08-03 11:20:12.913657,,Enterprise System
CD00003004,ACC00002861,5358936738486204,Credit,Mastercard,2013-01-19,2018-01-18,200000.0,Active,BHAVIKA SHENOY,451,Generated,Yes,No,2026-08-03 11:20:12.914642,,Enterprise System
CD00003005,ACC00002862,5964078177419498,Credit,Visa,2014-06-16,2019-06-15,100000.0,Active,DARPAN MANDER,982,Generated,Yes,No,2026-08-03 11:20:12.914642,,Enterprise System
CD00003006,ACC00002862,8563471260839248,Debit,American Express,2023-05-30,2028-05-28,0.0,Active,DARPAN MANDER,179,Generated,Yes,No,2026-08-03 11:20:12.915649,,Enterprise System
CD00003007,ACC00002863,3856531817196673,Debit,Visa,2023-03-13,2028-03-11,0.0,Active,SACHI GADE,472,Generated,Yes,Yes,2026-08-03 11:20:12.915649,,Enterprise System
CD00003008,ACC00002863,7549062045412406,Credit,Visa,2022-04-06,2027-04-05,500000.0,Lost,SACHI GADE,503,Generated,Yes,No,2026-08-03 11:20:12.916646,,Enterprise System
CD00003009,ACC00002864,8450573757272216,Credit,RuPay,2022-01-26,2027-01-25,1000000.0,Active,OMAJA DOCTOR,198,Generated,Yes,Yes,2026-08-03 11:20:12.916646,,Enterprise System
CD00003010,ACC00002865,1688467614902360,Debit,Mastercard,2023-12-28,2028-12-26,0.0,Active,SUDIKSHA TIWARI,977,Generated,Yes,No,2026-08-03 11:20:12.916646,,Enterprise System
CD00003011,ACC00002868,7451203301160319,Debit,Mastercard,2022-05-02,2027-05-01,0.0,Active,HARINI JOSHI,692,Generated,Yes,No,2026-08-03 11:20:12.917641,,Enterprise System
CD00003012,ACC00002870,3300641777010935,Prepaid,Visa,2025-06-22,2030-06-21,10000.0,Active,HAMSINI GILL,879,Generated,Yes,No,2026-08-03 11:20:12.917641,,Enterprise System
CD00003013,ACC00002870,1983854756884223,Debit,RuPay,2025-06-21,2030-06-20,0.0,Active,HAMSINI GILL,139,Generated,No,No,2026-08-03 11:20:12.918647,,Enterprise System
CD00003014,ACC00002871,8974613445862995,Debit,RuPay,2025-11-27,2030-11-26,0.0,Active,AMOL DEOL,136,Generated,Yes,No,2026-08-03 11:20:12.918647,,Enterprise System
CD00003015,ACC00002871,2669290083391608,Debit,Mastercard,2026-05-23,2031-05-22,0.0,Active,AMOL DEOL,748,Generated,Yes,Yes,2026-08-03 11:20:12.919646,,Enterprise System
CD00003016,ACC00002872,4834710189546847,Debit,Visa,2026-07-12,2031-07-11,0.0,Active,GAVIN KOTHARI,508,Generated,Yes,No,2026-08-03 11:20:12.919646,,Enterprise System
CD00003017,ACC00002874,8151111200748751,Debit,Visa,2025-03-03,2030-03-02,0.0,Expired,CHANDRESH APTE,926,Generated,Yes,Yes,2026-08-03 11:20:12.919646,,Enterprise System
CD00003018,ACC00002875,8394905443065906,Debit,RuPay,2015-03-29,2020-03-27,0.0,Active,ZINAL JANI,867,Generated,Yes,No,2026-08-03 11:20:12.920647,,Enterprise System
CD00003019,ACC00002876,0247224767132694,Debit,Mastercard,2026-06-11,2031-06-10,0.0,Active,WARJAS MITTAL,282,Generated,Yes,No,2026-08-03 11:20:12.920647,,Enterprise System
CD00003020,ACC00002877,9089732061868805,Prepaid,Visa,2026-03-05,2031-03-04,50000.0,Active,RAKSHA RANDHAWA,586,Generated,Yes,No,2026-08-03 11:20:12.921650,,Enterprise System
CD00003021,ACC00002877,7968383923575765,Debit,Visa,2013-10-16,2018-10-15,0.0,Active,RAKSHA RANDHAWA,860,Generated,Yes,No,2026-08-03 11:20:12.921650,,Enterprise System
CD00003022,ACC00002878,2932518497708290,Credit,Visa,2025-01-09,2030-01-08,50000.0,Blocked,PRANEEL ANAND,854,Generated,No,No,2026-08-03 11:20:12.921650,,Enterprise System
CD00003023,ACC00002878,9010193317903995,Prepaid,RuPay,2022-05-26,2027-05-25,50000.0,Active,PRANEEL ANAND,828,Generated,Yes,No,2026-08-03 11:20:12.922649,,Enterprise System
CD00003024,ACC00002880,4992924844675556,Credit,RuPay,2019-11-24,2024-11-22,500000.0,Active,CHANDRESH RAMASWAMY,551,Generated,Yes,No,2026-08-03 11:20:12.923240,,Enterprise System
CD00003025,ACC00002880,6949023874523961,Charge,RuPay,2020-03-07,2025-03-06,200000.0,Active,CHANDRESH RAMASWAMY,488,Generated,Yes,No,2026-08-03 11:20:12.923240,,Enterprise System
CD00003026,ACC00002882,0358325384597674,Credit,RuPay,2019-01-03,2024-01-02,100000.0,Active,UPASNA TANDON,971,Generated,Yes,No,2026-08-03 11:20:12.923240,,Enterprise System
CD00003027,ACC00002882,1336912200924301,Debit,Visa,2009-11-04,2014-11-03,0.0,Stolen,UPASNA TANDON,189,Generated,Yes,No,2026-08-03 11:20:12.924332,,Enterprise System
CD00003028,ACC00002883,6982278062433323,Debit,Mastercard,2024-03-10,2029-03-09,0.0,Active,JATIN PANDIT,393,Generated,Yes,Yes,2026-08-03 11:20:12.924332,,Enterprise System
CD00003029,ACC00002885,4959249424673220,Debit,American Express,2021-10-21,2026-10-20,0.0,Active,JALSA PARSA,970,Generated,Yes,No,2026-08-03 11:20:12.925340,,Enterprise System
CD00003030,ACC00002885,1117958003470964,Debit,Visa,2025-02-26,2030-02-25,0.0,Active,JALSA PARSA,230,Generated,Yes,No,2026-08-03 11:20:12.925340,,Enterprise System
CD00003031,ACC00002886,7867070504257210,Debit,Visa,2022-06-11,2027-06-10,0.0,Active,AYAAN LANKA,229,Generated,Yes,No,2026-08-03 11:20:12.926336,,Enterprise System
CD00003032,ACC00002887,1958567417994344,Debit,Visa,2019-11-21,2024-11-19,0.0,Active,DARSH DESHMUKH,652,Generated,Yes,No,2026-08-03 11:20:12.926336,,Enterprise System
CD00003033,ACC00002888,7593527156005089,Debit,RuPay,2017-05-07,2022-05-06,0.0,Active,RUSHIL IYER,352,Generated,Yes,No,2026-08-03 11:20:12.926336,,Enterprise System
CD00003034,ACC00002889,9827502445820528,Debit,Mastercard,2024-03-25,2029-03-24,0.0,Active,GAYATHRI TANEJA,501,Generated,Yes,No,2026-08-03 11:20:12.927337,,Enterprise System
CD00003035,ACC00002890,8710389473141465,Credit,Mastercard,2024-02-05,2029-02-03,100000.0,Active,ONKAR NADKARNI,257,Generated,Yes,No,2026-08-03 11:20:12.927337,,Enterprise System
CD00003036,ACC00002891,7441358727126249,Debit,Visa,2024-05-13,2029-05-12,0.0,Active,UBIKA DUBE,109,Pending,Yes,No,2026-08-03 11:20:12.928340,,Enterprise System
CD00003037,ACC00002892,4079112226350292,Debit,RuPay,2017-12-28,2022-12-27,0.0,Active,JAGAT AGGARWAL,179,Pending,Yes,No,2026-08-03 11:20:12.928340,,Enterprise System
CD00003038,ACC00002892,7141679561063066,Debit,RuPay,2019-02-05,2024-02-04,0.0,Stolen,JAGAT AGGARWAL,277,Generated,Yes,No,2026-08-03 11:20:12.929271,,Enterprise System
CD00003039,ACC00002893,3302602385410903,Prepaid,Mastercard,2020-04-19,2025-04-18,50000.0,Active,HREDHAAN SANDAL,527,Generated,Yes,No,2026-08-03 11:20:12.929271,,Enterprise System
CD00003040,ACC00002894,9262770789134801,Debit,RuPay,2016-03-14,2021-03-13,0.0,Active,AKSHAY NAZARETH,928,Generated,Yes,No,2026-08-03 11:20:12.929271,,Enterprise System
CD00003041,ACC00002895,5152160282153380,Debit,RuPay,2021-08-08,2026-08-07,0.0,Active,UCCHAL GHOSE,704,Generated,Yes,No,2026-08-03 11:20:12.930334,,Enterprise System
CD00003042,ACC00002895,5895978600081685,Debit,RuPay,2024-08-09,2029-08-08,0.0,Active,UCCHAL GHOSE,119,Generated,Yes,No,2026-08-03 11:20:12.930334,,Enterprise System
CD00003043,ACC00002896,3380168787010772,Debit,Visa,2022-12-05,2027-12-04,0.0,Active,VRITTI CHOKSHI,999,Generated,Yes,No,2026-08-03 11:20:12.931333,,Enterprise System
CD00003044,ACC00002897,3272377087739329,Debit,Visa,2024-06-10,2029-06-09,0.0,Active,VEDIKA KANDA,121,Generated,Yes,Yes,2026-08-03 11:20:12.931333,,Enterprise System
CD00003045,ACC00002898,2095398762853142,Debit,Mastercard,2015-06-18,2020-06-16,0.0,Active,BHAVINI MALHOTRA,162,Generated,Yes,No,2026-08-03 11:20:12.932341,,Enterprise System
CD00003046,ACC00002899,7671071826851550,Debit,RuPay,2024-04-14,2029-04-13,0.0,Active,HARINI GROVER,851,Generated,No,No,2026-08-03 11:20:12.932341,,Enterprise System
CD00003047,ACC00002900,8193280231030037,Credit,Mastercard,2022-05-30,2027-05-29,50000.0,Active,ISHANI SANDAL,928,Generated,Yes,No,2026-08-03 11:20:12.932936,,Enterprise System
CD00003048,ACC00002900,2590940802652805,Debit,Visa,2024-05-10,2029-05-09,0.0,Active,ISHANI SANDAL,585,Generated,Yes,No,2026-08-03 11:20:12.932936,,Enterprise System
CD00003049,ACC00002901,9129613723811148,Debit,Mastercard,2019-07-01,2024-06-29,0.0,Active,YADAVI GOLLA,562,Generated,Yes,No,2026-08-03 11:20:12.932936,,Enterprise System
CD00003050,ACC00002901,5608123158460525,Debit,American Express,2023-10-16,2028-10-14,0.0,Active,YADAVI GOLLA,356,Generated,Yes,No,2026-08-03 11:20:12.934026,,Enterprise System
CD00003051,ACC00002902,1134749445230426,Debit,Visa,2025-08-22,2030-08-21,0.0,Active,DARSH BHARGAVA,356,Generated,No,No,2026-08-03 11:20:12.934026,,Enterprise System
CD00003052,ACC00002903,6807378590702043,Debit,Visa,2016-06-23,2021-06-22,0.0,Active,IJAYA HANS,155,Pending,No,No,2026-08-03 11:20:12.935040,,Enterprise System
CD00003053,ACC00002904,5198735414279421,Debit,Mastercard,2014-08-02,2019-08-01,0.0,Active,HREDHAAN JHA,985,Generated,Yes,Yes,2026-08-03 11:20:12.935040,,Enterprise System
CD00003054,ACC00002906,2208736998662908,Credit,RuPay,2026-01-31,2031-01-30,50000.0,Active,TEJAS DUBEY,624,Generated,No,Yes,2026-08-03 11:20:12.936028,,Enterprise System
CD00003055,ACC00002907,6126463638681999,Credit,Mastercard,2021-07-18,2026-07-17,200000.0,Active,ADVIKA MURTHY,717,Generated,No,No,2026-08-03 11:20:12.936028,,Enterprise System
CD00003056,ACC00002908,6156914280664580,Credit,Mastercard,2025-09-14,2030-09-13,100000.0,Active,MOHAMMED BHAT,814,Generated,Yes,Yes,2026-08-03 11:20:12.936028,,Enterprise System
CD00003057,ACC00002908,5075201787421840,Credit,Mastercard,2025-01-28,2030-01-27,500000.0,Active,MOHAMMED BHAT,984,Generated,Yes,No,2026-08-03 11:20:12.937032,,Enterprise System
CD00003058,ACC00002909,2843507677268019,Debit,Visa,2017-01-16,2022-01-15,0.0,Active,SAI GERA,467,Generated,Yes,No,2026-08-03 11:20:12.937032,,Enterprise System
CD00003059,ACC00002910,6441872364012409,Debit,Mastercard,2025-03-02,2030-03-01,0.0,Lost,JONATHAN DEO,520,Generated,Yes,No,2026-08-03 11:20:12.938027,,Enterprise System
CD00003060,ACC00002910,4937813746411967,Debit,Visa,2026-01-05,2031-01-04,0.0,Active,JONATHAN DEO,539,Generated,Yes,Yes,2026-08-03 11:20:12.938027,,Enterprise System
CD00003061,ACC00002911,1720077813441352,Debit,Visa,2023-05-17,2028-05-15,0.0,Active,NANDINI BHATIA,236,Generated,Yes,No,2026-08-03 11:20:12.939028,,Enterprise System
CD00003062,ACC00002911,2815255571965454,Credit,Mastercard,2018-01-27,2023-01-26,200000.0,Active,NANDINI BHATIA,353,Generated,Yes,Yes,2026-08-03 11:20:12.939028,,Enterprise System
CD00003063,ACC00002912,8079215233671890,Debit,American Express,2024-12-23,2029-12-22,0.0,Active,TEJAS SHROFF,621,Generated,Yes,No,2026-08-03 11:20:12.939028,,Enterprise System
CD00003064,ACC00002913,3279517493689295,Debit,Mastercard,2019-01-26,2024-01-25,0.0,Stolen,INDIRA SANDHU,414,Generated,Yes,Yes,2026-08-03 11:20:12.940033,,Enterprise System
CD00003065,ACC00002914,3429904137231355,Debit,American Express,2023-04-21,2028-04-19,0.0,Stolen,TRIPTI BANIK,374,Generated,Yes,No,2026-08-03 11:20:12.940033,,Enterprise System
CD00003066,ACC00002914,0505149946844040,Debit,Mastercard,2020-08-06,2025-08-05,0.0,Active,TRIPTI BANIK,593,Generated,Yes,No,2026-08-03 11:20:12.941036,,Enterprise System
CD00003067,ACC00002915,9472062695743113,Debit,Visa,2026-02-02,2031-02-01,0.0,Active,CHARVI DARA,974,Generated,Yes,Yes,2026-08-03 11:20:12.941036,,Enterprise System
CD00003068,ACC00002917,2674220195416662,Credit,American Express,2024-08-04,2029-08-03,200000.0,Active,ABHIRAM KORPAL,532,Generated,Yes,Yes,2026-08-03 11:20:12.941036,,Enterprise System
CD00003069,ACC00002918,6101843741512157,Debit,RuPay,2013-12-03,2018-12-02,0.0,Active,FAQID BAHL,663,Generated,Yes,Yes,2026-08-03 11:20:12.941036,,Enterprise System
CD00003070,ACC00002918,0359829217342052,Debit,Visa,2016-07-28,2021-07-27,0.0,Active,FAQID BAHL,888,Generated,Yes,No,2026-08-03 11:20:12.942634,,Enterprise System
CD00003071,ACC00002919,2193485169334651,Debit,Mastercard,2019-07-07,2024-07-05,0.0,Active,YASHICA KALA,518,Generated,Yes,Yes,2026-08-03 11:20:12.942634,,Enterprise System
CD00003072,ACC00002920,2966181011467090,Debit,RuPay,2023-03-02,2028-02-29,0.0,Active,AYAAN LAD,414,Generated,Yes,No,2026-08-03 11:20:12.943735,,Enterprise System
CD00003073,ACC00002925,0168705372956231,Debit,RuPay,2025-03-22,2030-03-21,0.0,Active,JAIRAJ DARA,482,Generated,Yes,No,2026-08-03 11:20:12.943735,,Enterprise System
CD00003074,ACC00002925,2493658214105042,Credit,RuPay,2018-01-05,2023-01-04,1000000.0,Active,JAIRAJ DARA,598,Generated,Yes,No,2026-08-03 11:20:12.943735,,Enterprise System
CD00003075,ACC00002926,6530785243068112,Debit,Visa,2022-09-01,2027-08-31,0.0,Active,AACHAL CHAUDHARY,282,Generated,Yes,No,2026-08-03 11:20:12.944729,,Enterprise System
CD00003076,ACC00002927,5871992296006258,Debit,Visa,2023-12-06,2028-12-04,0.0,Active,YUG MALHOTRA,436,Generated,Yes,No,2026-08-03 11:20:12.944729,,Enterprise System
CD00003077,ACC00002927,3677574655646768,Debit,RuPay,2019-01-25,2024-01-24,0.0,Active,YUG MALHOTRA,514,Generated,Yes,Yes,2026-08-03 11:20:12.945644,,Enterprise System
CD00003078,ACC00002929,9160596440053100,Debit,Visa,2026-07-25,2031-07-24,0.0,Active,SAI DEY,667,Generated,Yes,Yes,2026-08-03 11:20:12.945644,,Enterprise System
CD00003079,ACC00002930,8726784773600067,Debit,RuPay,2025-03-18,2030-03-17,0.0,Active,KAMYA RAJ,335,Generated,Yes,Yes,2026-08-03 11:20:12.946724,,Enterprise System
CD00003080,ACC00002930,0215572230461835,Credit,Visa,2026-01-02,2031-01-01,100000.0,Active,KAMYA RAJ,915,Generated,Yes,No,2026-08-03 11:20:12.946724,,Enterprise System
CD00003081,ACC00002932,9589866185425973,Debit,Visa,2026-06-08,2031-06-07,0.0,Closed,HARRISON DATE,933,Generated,Yes,Yes,2026-08-03 11:20:12.946724,,Enterprise System
CD00003082,ACC00002933,9010024928236221,Debit,RuPay,2020-05-30,2025-05-29,0.0,Active,GABRIEL SHETH,583,Generated,Yes,Yes,2026-08-03 11:20:12.947741,,Enterprise System
CD00003083,ACC00002935,5853275348655775,Debit,Visa,2024-09-23,2029-09-22,0.0,Active,ISHWAR SIDHU,638,Generated,Yes,Yes,2026-08-03 11:20:12.947741,,Enterprise System
CD00003084,ACC00002936,4595110945248948,Debit,Mastercard,2025-10-01,2030-09-30,0.0,Active,AARNA GOEL,858,Generated,Yes,No,2026-08-03 11:20:12.948743,,Enterprise System
CD00003085,ACC00002936,8591918877480992,Debit,Visa,2025-02-02,2030-02-01,0.0,Active,AARNA GOEL,300,Generated,Yes,No,2026-08-03 11:20:12.948743,,Enterprise System
CD00003086,ACC00002938,5290968046803624,Debit,RuPay,2009-12-13,2014-12-12,0.0,Active,LUCKY SAMA,733,Generated,Yes,No,2026-08-03 11:20:12.949747,,Enterprise System
CD00003087,ACC00002939,6326460866456912,Debit,Mastercard,2021-04-24,2026-04-23,0.0,Active,WAKEETA KARNIK,939,Generated,Yes,Yes,2026-08-03 11:20:12.949747,,Enterprise System
CD00003088,ACC00002939,1595283544734394,Debit,RuPay,2021-04-14,2026-04-13,0.0,Active,WAKEETA KARNIK,696,Generated,Yes,No,2026-08-03 11:20:12.949747,,Enterprise System
CD00003089,ACC00002941,6282678757416168,Debit,RuPay,2017-06-16,2022-06-15,0.0,Active,YOCHANA KARI,997,Generated,Yes,No,2026-08-03 11:20:12.950741,,Enterprise System
CD00003090,ACC00002941,6884740211970328,Credit,Mastercard,2018-02-16,2023-02-15,50000.0,Active,YOCHANA KARI,709,Generated,Yes,No,2026-08-03 11:20:12.950741,,Enterprise System
CD00003091,ACC00002942,4701332438427601,Debit,Visa,2023-04-21,2028-04-19,0.0,Expired,ISHITA HANDA,777,Generated,Yes,No,2026-08-03 11:20:12.951731,,Enterprise System
