alert_id,transaction_id,fraud_score,alert_reason,alert_status,alert_timestamp,assigned_to,assignee_emp_id,resolution_date,created_at,updated_at,source_system
ALR00001893,TR00188095,41,Location Mismatch,Under Investigation,2023-12-12 01:27:19,Devansh Sachdeva,EMP00000161,,2026-08-03 11:22:28.382687,,Fraud Detection System
ALR00001894,TR00152368,85,Location Mismatch,Closed,2025-02-14 00:24:19,Hritik Kaur,EMP00000338,2025-03-13,2026-08-03 11:22:28.383790,,Fraud Detection System
ALR00001895,TR00104517,33,Multiple Failed Attempts,Open,2026-03-18 06:56:12,,,,2026-08-03 11:22:28.383790,,Fraud Detection System
ALR00001896,TR00138070,23,Unusual Spending Pattern,Under Investigation,2026-06-30 08:02:18,Alka Dewan,EMP00000020,,2026-08-03 11:22:28.384805,,Fraud Detection System
ALR00001897,TR00118287,15,Unusual Spending Pattern,False Positive,2013-05-10 18:01:20,Banjeet Balasubramanian,EMP00000182,2013-05-19,2026-08-03 11:22:28.385779,,Fraud Detection System
ALR00001898,TR00135123,43,High Transaction Amount,Resolved,2026-05-30 07:13:26,Ojas Ray,EMP00000066,2026-06-02,2026-08-03 11:22:28.386778,,Fraud Detection System
ALR00001899,TR00166677,37,Velocity Check Failed,Resolved,2018-08-03 09:56:27,Alka Dewan,EMP00000020,2018-08-29,2026-08-03 11:22:28.386778,,Fraud Detection System
ALR00001900,TR00054431,39,Velocity Check Failed,Under Investigation,2025-10-05 07:04:52,Chandresh Sood,EMP00000074,,2026-08-03 11:22:28.387785,,Fraud Detection System
ALR00001901,TR00061747,28,High Transaction Amount,Resolved,2026-07-18 23:36:32,Chaaya Saran,EMP00000030,2026-07-23,2026-08-03 11:22:28.388786,,Fraud Detection System
ALR00001902,TR00189903,27,Blacklisted Merchant,Under Investigation,2025-10-05 17:50:15,Riya Pai,EMP00000314,,2026-08-03 11:22:28.389789,,Fraud Detection System
ALR00001903,TR00219287,22,High Transaction Amount,Open,2021-06-14 00:33:11,,,,2026-08-03 11:22:28.389789,,Fraud Detection System
ALR00001904,TR00020668,99,Card Not Present,Closed,2017-07-21 14:38:36,Zaid Dara,EMP00000149,2017-08-18,2026-08-03 11:22:28.390779,,Fraud Detection System
ALR00001905,TR00112289,76,Card Not Present,Closed,2023-02-21 01:17:58,Adweta Edwin,EMP00000099,2023-03-03,2026-08-03 11:22:28.390779,,Fraud Detection System
ALR00001906,TR00176731,83,Card Not Present,Open,2026-04-04 09:45:16,,,,2026-08-03 11:22:28.390779,,Fraud Detection System
ALR00001907,TR00019846,94,High Transaction Amount,Resolved,2026-05-24 09:36:43,Yuvraj Handa,EMP00000060,2026-06-04,2026-08-03 11:22:28.392377,,Fraud Detection System
ALR00001908,TR00141670,18,Card Not Present,False Positive,2026-02-06 19:40:04,Zayan Behl,EMP00000096,2026-02-21,2026-08-03 11:22:28.393493,,Fraud Detection System
ALR00001909,TR00015970,58,Unusual Spending Pattern,Closed,2020-10-22 00:35:54,Yuvraj Handa,EMP00000060,2020-10-29,2026-08-03 11:22:28.394470,,Fraud Detection System
ALR00001910,TR00137722,24,Velocity Check Failed,Resolved,2022-01-13 02:41:46,Indira Misra,EMP00000166,2022-02-10,2026-08-03 11:22:28.395471,,Fraud Detection System
ALR00001911,TR00126973,0,Location Mismatch,Resolved,2025-10-26 17:36:28,Jagdish Koshy,EMP00000078,2025-10-26,2026-08-03 11:22:28.395471,,Fraud Detection System
ALR00001912,TR00143829,15,Card Not Present,False Positive,2024-01-26 02:16:14,Nilima Nath,EMP00000260,2024-02-08,2026-08-03 11:22:28.396472,,Fraud Detection System
ALR00001913,TR00037405,41,Blacklisted Merchant,Resolved,2019-04-22 23:58:20,Balveer Parmar,EMP00000105,2019-04-29,2026-08-03 11:22:28.397383,,Fraud Detection System
ALR00001914,TR00082374,65,Unusual Spending Pattern,Under Investigation,2007-12-24 15:12:37,Nakul Sarma,EMP00000089,,2026-08-03 11:22:28.398468,,Fraud Detection System
ALR00001915,TR00130647,19,Blacklisted Merchant,False Positive,2023-12-01 12:36:40,Jyoti Solanki,EMP00000213,2023-12-07,2026-08-03 11:22:28.399466,,Fraud Detection System
ALR00001916,TR00029147,11,Velocity Check Failed,Resolved,2024-06-08 08:15:55,Banjeet Balasubramanian,EMP00000182,2024-07-04,2026-08-03 11:22:28.399466,,Fraud Detection System
ALR00001917,TR00051242,2,Location Mismatch,Resolved,2026-04-05 16:21:45,Balveer Parmar,EMP00000105,2026-04-17,2026-08-03 11:22:28.400486,,Fraud Detection System
ALR00001918,TR00146559,53,High Transaction Amount,Resolved,2024-04-16 21:38:36,Balveer Parmar,EMP00000105,2024-04-24,2026-08-03 11:22:28.401478,,Fraud Detection System
ALR00001919,TR00022840,39,Blacklisted Merchant,Resolved,2021-02-11 22:49:18,Yuvraj Handa,EMP00000060,2021-02-16,2026-08-03 11:22:28.402470,,Fraud Detection System
ALR00001920,TR00128215,48,Card Not Present,Under Investigation,2010-05-11 02:17:35,Yagnesh Shan,EMP00000279,,2026-08-03 11:22:28.403060,,Fraud Detection System
ALR00001921,TR00203696,74,Multiple Failed Attempts,False Positive,2022-12-27 17:36:59,Lajita Seshadri,EMP00000235,2022-12-28,2026-08-03 11:22:28.404156,,Fraud Detection System
ALR00001922,TR00113888,90,High Transaction Amount,Resolved,2026-07-31 04:46:30,Nicholas Goel,EMP00000108,2026-07-31,2026-08-03 11:22:28.405157,,Fraud Detection System
ALR00001923,TR00128921,32,Card Not Present,Under Investigation,2024-04-01 07:13:15,Lajita Seshadri,EMP00000235,,2026-08-03 11:22:28.405157,,Fraud Detection System
ALR00001924,TR00114713,14,High Transaction Amount,Resolved,2021-06-03 22:35:53,Oni Dubey,EMP00000346,2021-06-03,2026-08-03 11:22:28.406151,,Fraud Detection System
ALR00001925,TR00014901,70,Unusual Spending Pattern,Closed,2026-03-06 02:46:28,Devansh Sachdeva,EMP00000161,2026-03-23,2026-08-03 11:22:28.407151,,Fraud Detection System
ALR00001926,TR00116117,2,Blacklisted Merchant,False Positive,2026-07-12 12:18:28,Divya Kala,EMP00000018,2026-07-31,2026-08-03 11:22:28.408149,,Fraud Detection System
ALR00001927,TR00203295,28,High Transaction Amount,Under Investigation,2025-11-17 11:24:04,Diya Rattan,EMP00000016,,2026-08-03 11:22:28.409150,,Fraud Detection System
ALR00001928,TR00181794,36,Location Mismatch,Resolved,2024-05-30 14:55:05,Rudra Sandal,EMP00000245,2024-06-10,2026-08-03 11:22:28.409150,,Fraud Detection System
ALR00001929,TR00099272,60,Velocity Check Failed,False Positive,2018-01-07 20:56:47,Indira Misra,EMP00000166,2018-02-04,2026-08-03 11:22:28.410150,,Fraud Detection System
ALR00001930,TR00205531,38,Card Not Present,False Positive,2007-08-06 20:55:05,Jack Rajan,EMP00000123,2007-08-21,2026-08-03 11:22:28.411157,,Fraud Detection System
ALR00001931,TR00187624,81,Velocity Check Failed,Resolved,2025-09-28 15:25:38,Ishwar Kamdar,EMP00000185,2025-09-28,2026-08-03 11:22:28.411157,,Fraud Detection System
ALR00001932,TR00145324,45,Location Mismatch,Closed,2017-09-04 16:56:50,Lakshit Upadhyay,EMP00000023,2017-09-12,2026-08-03 11:22:28.412805,,Fraud Detection System
ALR00001933,TR00011563,37,High Transaction Amount,Open,2021-10-01 10:16:09,,,,2026-08-03 11:22:28.412805,,Fraud Detection System
ALR00001934,TR00086104,86,Unusual Spending Pattern,Open,2022-07-05 17:58:23,,,,2026-08-03 11:22:28.413859,,Fraud Detection System
ALR00001935,TR00016427,92,Location Mismatch,False Positive,2018-03-10 22:06:19,Chaaya Saran,EMP00000030,2018-03-22,2026-08-03 11:22:28.413859,,Fraud Detection System
ALR00001936,TR00248490,71,Unusual Spending Pattern,Closed,2025-05-03 05:07:46,Aadhya Andra,EMP00000312,2025-05-05,2026-08-03 11:22:28.414844,,Fraud Detection System
ALR00001937,TR00233969,90,High Transaction Amount,Resolved,2017-12-19 11:19:25,Balveer Bumb,EMP00000079,2017-12-25,2026-08-03 11:22:28.415841,,Fraud Detection System
ALR00001938,TR00017690,88,Blacklisted Merchant,Closed,2017-10-10 00:05:29,Akshay Lalla,EMP00000335,2017-10-30,2026-08-03 11:22:28.416850,,Fraud Detection System
ALR00001939,TR00233758,53,Blacklisted Merchant,Closed,2026-04-30 12:06:51,Mohini Pathak,EMP00000022,2026-05-25,2026-08-03 11:22:28.417860,,Fraud Detection System
ALR00001940,TR00008118,95,High Transaction Amount,Resolved,2016-04-14 06:01:50,Sudiksha Aggarwal,EMP00000031,2016-04-19,2026-08-03 11:22:28.417860,,Fraud Detection System
ALR00001941,TR00102460,54,Location Mismatch,Resolved,2025-11-18 17:02:00,Yuvraj Handa,EMP00000060,2025-11-21,2026-08-03 11:22:28.418838,,Fraud Detection System
ALR00001942,TR00193474,69,Multiple Failed Attempts,Under Investigation,2025-08-03 21:15:20,Ronith Patla,EMP00000126,,2026-08-03 11:22:28.419853,,Fraud Detection System
ALR00001943,TR00192690,81,Multiple Failed Attempts,Under Investigation,2023-11-09 09:21:35,Nakul Sarma,EMP00000089,,2026-08-03 11:22:28.420855,,Fraud Detection System
ALR00001944,TR00244931,92,Multiple Failed Attempts,Resolved,2022-06-08 22:02:31,Balendra Pingle,EMP00000102,2022-07-01,2026-08-03 11:22:28.420855,,Fraud Detection System
ALR00001945,TR00162124,42,Location Mismatch,Resolved,2025-07-27 09:30:34,Ekansh Keer,EMP00000077,2025-08-17,2026-08-03 11:22:28.422456,,Fraud Detection System
ALR00001946,TR00105622,90,Velocity Check Failed,Resolved,2011-04-03 20:53:38,Dipta Sarin,EMP00000122,2011-04-20,2026-08-03 11:22:28.422456,,Fraud Detection System
ALR00001947,TR00248202,77,Blacklisted Merchant,Resolved,2021-06-09 00:39:05,Balendra Pingle,EMP00000102,2021-07-03,2026-08-03 11:22:28.423565,,Fraud Detection System
ALR00001948,TR00096001,77,Card Not Present,False Positive,2025-11-01 01:31:11,Nakul Sarma,EMP00000089,2025-11-29,2026-08-03 11:22:28.424571,,Fraud Detection System
ALR00001949,TR00218450,44,Blacklisted Merchant,Closed,2025-08-11 22:12:17,Akshay Lalla,EMP00000335,2025-08-16,2026-08-03 11:22:28.425553,,Fraud Detection System
ALR00001950,TR00227110,7,High Transaction Amount,Under Investigation,2021-04-29 13:32:54,Diya Rattan,EMP00000016,,2026-08-03 11:22:28.426551,,Fraud Detection System
ALR00001951,TR00094314,88,Velocity Check Failed,Resolved,2024-05-23 02:03:27,Alka Dewan,EMP00000020,2024-06-13,2026-08-03 11:22:28.426551,,Fraud Detection System
ALR00001952,TR00171379,11,Velocity Check Failed,Resolved,2025-08-10 13:48:25,Chaaya Saran,EMP00000030,2025-09-03,2026-08-03 11:22:28.427559,,Fraud Detection System
ALR00001953,TR00166250,64,Blacklisted Merchant,Open,2025-07-09 07:40:36,,,,2026-08-03 11:22:28.428549,,Fraud Detection System
ALR00001954,TR00135664,44,Card Not Present,Resolved,2020-02-17 01:43:18,Onveer Walla,EMP00000012,2020-02-27,2026-08-03 11:22:28.428549,,Fraud Detection System
ALR00001955,TR00164048,10,High Transaction Amount,Open,2023-06-14 21:46:49,,,,2026-08-03 11:22:28.429549,,Fraud Detection System
ALR00001956,TR00086980,52,Velocity Check Failed,Open,2017-12-18 22:48:53,,,,2026-08-03 11:22:28.429549,,Fraud Detection System
ALR00001957,TR00044644,47,Unusual Spending Pattern,Resolved,2026-06-05 02:01:55,Oni Dubey,EMP00000346,2026-07-04,2026-08-03 11:22:28.430567,,Fraud Detection System
ALR00001958,TR00135076,98,Location Mismatch,Under Investigation,2016-02-09 14:52:47,Devansh Rajan,EMP00000026,,2026-08-03 11:22:28.431552,,Fraud Detection System
ALR00001959,TR00132788,2,High Transaction Amount,Resolved,2025-06-26 11:30:20,Aadhya Andra,EMP00000312,2025-06-28,2026-08-03 11:22:28.432550,,Fraud Detection System
ALR00001960,TR00182936,99,Velocity Check Failed,Resolved,2021-11-03 15:47:47,Chandresh Sood,EMP00000074,2021-11-28,2026-08-03 11:22:28.433143,,Fraud Detection System
ALR00001961,TR00055539,79,Card Not Present,Resolved,2020-04-04 06:12:36,Vaishnavi Bora,EMP00000143,2020-04-18,2026-08-03 11:22:28.434237,,Fraud Detection System
ALR00001962,TR00000935,63,Card Not Present,Resolved,2022-12-27 06:40:50,Prisha Andra,EMP00000100,2023-01-18,2026-08-03 11:22:28.434237,,Fraud Detection System
ALR00001963,TR00005797,72,Multiple Failed Attempts,Resolved,2022-05-18 20:42:32,Kashvi Sarma,EMP00000045,2022-05-19,2026-08-03 11:22:28.435234,,Fraud Detection System
ALR00001964,TR00074833,61,Unusual Spending Pattern,False Positive,2023-11-26 10:17:27,Ishwar Kamdar,EMP00000185,2023-11-28,2026-08-03 11:22:28.436237,,Fraud Detection System
ALR00001965,TR00169039,56,Unusual Spending Pattern,Resolved,2022-08-31 01:33:43,Aahana Pillay,EMP00000186,2022-09-23,2026-08-03 11:22:28.437232,,Fraud Detection System
ALR00001966,TR00136867,19,Velocity Check Failed,Resolved,2025-09-10 03:18:07,Frederick Khurana,EMP00000208,2025-09-29,2026-08-03 11:22:28.437232,,Fraud Detection System
ALR00001967,TR00133609,56,Blacklisted Merchant,Under Investigation,2024-05-12 05:31:04,Chandresh Sood,EMP00000074,,2026-08-03 11:22:28.438243,,Fraud Detection System
ALR00001968,TR00207159,50,Velocity Check Failed,Resolved,2026-03-17 15:22:00,Nilima Nath,EMP00000260,2026-04-06,2026-08-03 11:22:28.439250,,Fraud Detection System
ALR00001969,TR00061752,71,Card Not Present,Under Investigation,2023-10-12 05:51:42,Ishwar Kamdar,EMP00000185,,2026-08-03 11:22:28.440239,,Fraud Detection System
ALR00001970,TR00086494,76,Velocity Check Failed,Closed,2026-07-11 05:45:36,Kiaan Shetty,EMP00000150,2026-07-27,2026-08-03 11:22:28.441242,,Fraud Detection System
ALR00001971,TR00068837,80,High Transaction Amount,Resolved,2022-08-18 09:51:48,Balveer Parmar,EMP00000105,2022-08-23,2026-08-03 11:22:28.441242,,Fraud Detection System
ALR00001972,TR00234657,17,Velocity Check Failed,Under Investigation,2024-03-18 07:50:29,Diya Rattan,EMP00000016,,2026-08-03 11:22:28.442237,,Fraud Detection System
ALR00001973,TR00182219,16,Blacklisted Merchant,Resolved,2015-09-15 12:02:35,Jyoti Solanki,EMP00000213,2015-10-08,2026-08-03 11:22:28.442828,,Fraud Detection System
ALR00001974,TR00028337,17,Multiple Failed Attempts,False Positive,2014-04-01 15:31:01,Aditya Shanker,EMP00000084,2014-04-22,2026-08-03 11:22:28.443916,,Fraud Detection System
ALR00001975,TR00203862,94,Multiple Failed Attempts,Open,2014-03-07 23:36:38,,,,2026-08-03 11:22:28.443916,,Fraud Detection System
ALR00001976,TR00105299,34,Blacklisted Merchant,Open,2010-01-21 06:40:50,,,,2026-08-03 11:22:28.445011,,Fraud Detection System
ALR00001977,TR00192746,66,High Transaction Amount,False Positive,2021-10-21 02:20:43,Nimrat Dubey,EMP00000296,2021-10-24,2026-08-03 11:22:28.445011,,Fraud Detection System
ALR00001978,TR00221799,88,Velocity Check Failed,Resolved,2020-03-10 03:20:56,Devansh Rajan,EMP00000026,2020-03-13,2026-08-03 11:22:28.446007,,Fraud Detection System
ALR00001979,TR00003991,29,Location Mismatch,Resolved,2026-03-06 16:33:14,Frederick Khurana,EMP00000208,2026-03-21,2026-08-03 11:22:28.447015,,Fraud Detection System
ALR00001980,TR00051415,67,High Transaction Amount,Closed,2015-08-22 19:29:21,Sudiksha Aggarwal,EMP00000031,2015-09-20,2026-08-03 11:22:28.447925,,Fraud Detection System
ALR00001981,TR00025326,42,Card Not Present,Resolved,2023-09-26 10:16:29,Kiaan Shetty,EMP00000150,2023-10-03,2026-08-03 11:22:28.449013,,Fraud Detection System
ALR00001982,TR00008627,43,Location Mismatch,Open,2025-05-06 04:03:07,,,,2026-08-03 11:22:28.449013,,Fraud Detection System
ALR00001983,TR00150207,93,High Transaction Amount,False Positive,2025-06-02 16:50:37,Mohini Pathak,EMP00000022,2025-06-05,2026-08-03 11:22:28.450017,,Fraud Detection System
ALR00001984,TR00176630,29,Unusual Spending Pattern,Under Investigation,2026-04-13 11:45:40,Jyoti Solanki,EMP00000213,,2026-08-03 11:22:28.451014,,Fraud Detection System
ALR00001985,TR00012400,92,Unusual Spending Pattern,Resolved,2015-07-21 10:24:33,Riya Pai,EMP00000314,2015-07-27,2026-08-03 11:22:28.451014,,Fraud Detection System
ALR00001986,TR00186204,6,Unusual Spending Pattern,Under Investigation,2020-01-18 15:53:07,Kashvi Sarma,EMP00000045,,2026-08-03 11:22:28.452666,,Fraud Detection System
ALR00001987,TR00100915,35,Unusual Spending Pattern,False Positive,2025-12-07 03:19:49,Balendra Pingle,EMP00000102,2025-12-20,2026-08-03 11:22:28.452666,,Fraud Detection System
ALR00001988,TR00058436,0,Multiple Failed Attempts,False Positive,2019-05-02 08:29:00,Onveer Walla,EMP00000012,2019-05-30,2026-08-03 11:22:28.453697,,Fraud Detection System
ALR00001989,TR00054152,77,Unusual Spending Pattern,Open,2023-06-16 08:30:34,,,,2026-08-03 11:22:28.454703,,Fraud Detection System
ALR00001990,TR00216889,11,Unusual Spending Pattern,Under Investigation,2014-05-07 22:24:26,Anirudh Zacharia,EMP00000180,,2026-08-03 11:22:28.454703,,Fraud Detection System
ALR00001991,TR00014539,5,Blacklisted Merchant,Resolved,2022-11-28 08:15:35,Riya Pai,EMP00000314,2022-12-24,2026-08-03 11:22:28.455710,,Fraud Detection System
ALR00001992,TR00126574,27,High Transaction Amount,False Positive,2008-11-14 13:02:34,Pranav Lanka,EMP00000120,2008-11-29,2026-08-03 11:22:28.456713,,Fraud Detection System
ALR00001993,TR00072480,11,High Transaction Amount,Resolved,2023-01-18 18:04:04,Banjeet Balasubramanian,EMP00000182,2023-02-05,2026-08-03 11:22:28.457702,,Fraud Detection System
ALR00001994,TR00205365,60,Blacklisted Merchant,Resolved,2017-11-06 16:54:35,Ishwar Kamdar,EMP00000185,2017-12-05,2026-08-03 11:22:28.457702,,Fraud Detection System
ALR00001995,TR00183926,61,Multiple Failed Attempts,Under Investigation,2024-12-16 13:39:16,Ronith Patla,EMP00000126,,2026-08-03 11:22:28.458711,,Fraud Detection System
ALR00001996,TR00080043,18,Unusual Spending Pattern,False Positive,2022-11-13 03:08:25,Riya Pai,EMP00000314,2022-12-08,2026-08-03 11:22:28.459718,,Fraud Detection System
ALR00001997,TR00150234,59,Location Mismatch,Resolved,2023-04-02 19:30:01,Kashvi Sarma,EMP00000045,2023-04-16,2026-08-03 11:22:28.460711,,Fraud Detection System
ALR00001998,TR00168831,7,Card Not Present,Resolved,2022-11-10 06:11:43,Rudra Sandal,EMP00000245,2022-12-02,2026-08-03 11:22:28.460711,,Fraud Detection System
ALR00001999,TR00080551,80,Multiple Failed Attempts,False Positive,2025-05-02 16:44:51,Meghana Maharaj,EMP00000320,2025-05-26,2026-08-03 11:22:28.462303,,Fraud Detection System
ALR00002000,TR00075697,20,Unusual Spending Pattern,Resolved,2018-12-03 04:29:13,Zaid Dara,EMP00000149,2019-01-01,2026-08-03 11:22:28.462303,,Fraud Detection System
ALR00002001,TR00035551,8,Card Not Present,Open,2015-04-17 02:02:02,,,,2026-08-03 11:22:28.463409,,Fraud Detection System
ALR00002002,TR00165871,85,Blacklisted Merchant,False Positive,2024-04-02 22:49:34,Divya Kala,EMP00000018,2024-04-22,2026-08-03 11:22:28.464308,,Fraud Detection System
ALR00002003,TR00055102,17,Blacklisted Merchant,Resolved,2025-10-27 13:52:05,Veer Bir,EMP00000050,2025-10-31,2026-08-03 11:22:28.464308,,Fraud Detection System
ALR00002004,TR00075437,71,Blacklisted Merchant,Under Investigation,2025-07-07 15:06:32,Nimrat Dubey,EMP00000296,,2026-08-03 11:22:28.465392,,Fraud Detection System
ALR00002005,TR00015771,53,Velocity Check Failed,False Positive,2019-04-12 00:57:52,Aditya Shanker,EMP00000084,2019-04-17,2026-08-03 11:22:28.466394,,Fraud Detection System
ALR00002006,TR00237351,3,Location Mismatch,False Positive,2023-09-22 08:40:37,Aditya Shanker,EMP00000084,2023-10-18,2026-08-03 11:22:28.467396,,Fraud Detection System
ALR00002007,TR00220867,2,Location Mismatch,Resolved,2024-10-29 22:08:03,Ojas Ray,EMP00000066,2024-11-08,2026-08-03 11:22:28.468402,,Fraud Detection System
ALR00002008,TR00228285,45,Blacklisted Merchant,Resolved,2016-07-04 16:22:57,Vaishnavi Bora,EMP00000143,2016-07-24,2026-08-03 11:22:28.468402,,Fraud Detection System
ALR00002009,TR00157366,39,Blacklisted Merchant,Under Investigation,2026-05-19 15:11:37,Prisha Andra,EMP00000100,,2026-08-03 11:22:28.469397,,Fraud Detection System
ALR00002010,TR00107350,63,High Transaction Amount,Under Investigation,2026-01-14 19:16:32,Chandresh Sood,EMP00000074,,2026-08-03 11:22:28.470396,,Fraud Detection System
ALR00002011,TR00124466,80,Location Mismatch,False Positive,2026-05-27 20:51:58,Rudra Sandal,EMP00000245,2026-06-17,2026-08-03 11:22:28.471403,,Fraud Detection System
ALR00002012,TR00243356,3,Blacklisted Merchant,False Positive,2013-09-27 10:00:29,Kashvi Sarma,EMP00000045,2013-10-08,2026-08-03 11:22:28.471403,,Fraud Detection System
ALR00002013,TR00235610,10,Card Not Present,Under Investigation,2012-10-12 03:21:43,Riya Pai,EMP00000314,,2026-08-03 11:22:28.473004,,Fraud Detection System
ALR00002014,TR00168574,49,Card Not Present,Resolved,2018-06-16 03:40:37,Yuvraj Handa,EMP00000060,2018-07-06,2026-08-03 11:22:28.473004,,Fraud Detection System
ALR00002015,TR00197871,13,Blacklisted Merchant,Under Investigation,2020-07-14 08:59:55,Frederick Khurana,EMP00000208,,2026-08-03 11:22:28.474102,,Fraud Detection System
ALR00002016,TR00079994,1,Card Not Present,Resolved,2024-03-23 10:32:39,Lakshit Upadhyay,EMP00000023,2024-04-08,2026-08-03 11:22:28.475099,,Fraud Detection System
